sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,FL,202102,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1176,1204,0,0.522,52.2,19368,123.92,6071.87,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-29,-149.73,-54.7,4.000000000000007
male,FR,202102,250,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11530,11766,0,0.485,48.5,162985,153.39,7074.27,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-39,-23.93,-13.5,2
male,GE,202102,439,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21198,21614,0,0.465,46.5,245320,178.95,8640.96,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,19,7.75,4.5,-0.7999999999999972
male,GL,202102,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,863,912,0,0.33,33,20625,160,4184.24,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-42,-203.64,-56,-6.700000000000003
male,GR,202102,183,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4637,4796,0,0.492,49.2,100289,182.47,4623.64,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-92,-91.74,-33.5,-4.399999999999999
male,JU,202102,84,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2300,2376,0,0.406,40.6,36474,230.3,6305.86,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-24,-65.8,-22.2,-3.799999999999997
male,LU,202102,417,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9277,9566,0,0.46,46,207582,200.88,4469.08,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-146,-70.34,-25.9,1.2999999999999972
male,NE,202102,158,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5884,6007,0,0.465,46.5,86184,183.33,6827.25,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-47,-54.53,-22.9,4.100000000000001
male,NW,202102,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,814,847,0,0.462,46.2,22298,188.36,3650.55,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-13,-58.3,-23.6,-1.1999999999999957
male,OW,202102,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,696,728,0,0.341,34.1,19268,155.7,3612.21,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-2,-10.38,-6.2,-11
male,SG,202102,461,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14515,14974,0,0.471,47.099999999999994,258108,178.61,5623.61,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-286,-110.8,-38.3,2.799999999999997
male,SH,202102,56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1598,1647,0,0.441,44.1,41162,136.05,3882.22,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,0,0,5.200000000000003
male,SO,202102,194,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5791,5958,0,0.485,48.5,138626,139.94,4177.43,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-110,-79.36,-36.2,1.5
male,SZ,202102,137,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4266,4370,0,0.493,49.3,83109,164.84,5133.02,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-95,-114.31,-40.9,2
male,TG,202102,202,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6118,6277,0,0.496,49.6,142527,141.73,4292.52,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-131,-91.91,-39.3,6.5
male,TI,202102,299,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12252,12446,0,0.438,43.8,170830,175.03,7172.04,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-245,-143.42,-45,-1.000000000000007
male,UR,202102,48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,756,779,0,0.49,49,18768,255.75,4028.13,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,6,31.96,14.3,0.7000000000000028
male,VD,202102,703,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29083,29725,0,0.481,48.1,400217,175.65,7266.81,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-252,-62.97,-26.4,-0.3999999999999986
male,VS,202102,371,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13012,13390,0,0.447,44.7,172955,214.51,7523.34,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-95,-54.92,-20.4,-2.5999999999999943
male,ZG,202102,97,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2834,2926,0,0.458,45.800000000000004,65227,148.71,4344.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-48,-73.59,-33.1,3.9000000000000057
male,ZH,202102,1208,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38465,39648,0,0.467,46.7,774299,156.01,4967.72,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-609,-78.65,-33.5,1.5
female,AG,202102,644,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16840,17448,0,0.516,51.6,345258,186.53,4877.51,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-338,-97.89,-34.4,-3.200000000000003
female,AI,202102,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,383,403,0,0.5,50,7932,176.5,4828.54,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,2,25.21,16.7,14.700000000000003
female,AR,202102,54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1477,1524,0,0.491,49.1,27426,196.89,5385.4,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-63,-229.71,-53.8,-13.799999999999997
female,BE,202102,817,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25269,25928,0,0.532,53.2,530832,153.91,4760.26,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-428,-80.63,-34.4,-0.7999999999999972
female,BL,202102,210,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6158,6344,0,0.547,54.7,148202,141.7,4155.14,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-68,-45.88,-24.5,3.9000000000000057
female,BS,202102,128,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4837,4958,0,0.478,47.8,101114,126.59,4783.71,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-118,-116.7,-48,-10.5
female,FL,202102,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1282,1318,0,0.478,47.8,19687,111.75,6511.91,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-35,-177.78,-61.4,-4.000000000000007
female,FR,202102,265,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13233,13509,0,0.515,51.5,162511,163.07,8142.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-68,-41.84,-20.4,-2
female,GE,202102,506,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24848,25334,0,0.535,53.5,261023,193.85,9519.47,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,38,14.56,8.1,0.7999999999999972
female,GL,202102,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1061,1103,0,0.67,67,20226,331.26,5245.72,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-47,-232.37,-41.2,6.700000000000003
female,GR,202102,189,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4745,4920,0,0.508,50.8,99807,189.37,4754.18,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-49,-49.09,-20.6,4.3999999999999915
female,JU,202102,123,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2905,2991,0,0.594,59.4,37235,330.33,7801.8,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-12,-32.23,-8.9,3.79999999999999
female,LU,202102,489,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10254,10627,0,0.54,54,208765,234.23,4911.74,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-207,-99.16,-29.7,-1.3000000000000043
female,NE,202102,182,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6921,7058,0,0.535,53.5,89710,202.88,7714.86,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-95,-105.89,-34.3,-3.799999999999997
female,NW,202102,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,869,928,0,0.538,53.800000000000004,21222,230.89,4094.81,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-12,-56.55,-19.7,1.2000000000000028
female,OW,202102,58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,802,837,0,0.659,65.9,18840,307.86,4256.9,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,19,100.85,48.7,11
female,SG,202102,518,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16206,16716,0,0.529,52.900000000000006,256396,202.03,6320.69,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-421,-164.2,-44.8,-2.799999999999997
female,SH,202102,71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1789,1830,0,0.559,55.900000000000006,41945,169.27,4265.11,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-17,-40.53,-19.3,-5.199999999999996
female,SO,202102,206,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6339,6499,0,0.515,51.5,138836,148.38,4565.82,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-137,-98.67,-39.9,-1.5
female,SZ,202102,141,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4448,4573,0,0.507,50.7,79048,178.37,5626.96,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-118,-149.28,-45.6,-2
female,TG,202102,205,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6955,7154,0,0.504,50.4,140382,146.03,4954.34,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-234,-166.69,-53.3,-6.499999999999993
female,TI,202102,382,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13765,14008,0,0.56,56.00000000000001,180156,212.04,7640.6,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-289,-160.41,-43.1,0.8000000000000043
female,UR,202102,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,854,871,0,0.51,51,18051,276.99,4731.04,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,5,27.7,11.1,-0.7000000000000028
female,VD,202102,760,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32536,33249,0,0.519,51.9,414545,183.33,7848.61,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-256,-61.76,-25.2,0.3999999999999986
female,VS,202102,458,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14911,15387,0,0.552,55.2,175548,260.9,8493.97,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-60,-34.18,-11.6,2.6000000000000014
female,ZG,202102,115,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2771,2884,0,0.542,54.2,63567,180.91,4359.18,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-86,-135.29,-42.8,-3.8999999999999915
female,ZH,202102,1379,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40777,42003,0,0.533,53.300000000000004,779124,176.99,5233.7,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-820,-105.25,-37.3,-1.3999999999999986
unknown,AG,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-1,NA,-100,-0.1
unknown,AI,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,AR,202102,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0.009,0.8999999999999999,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,1,NA,NA,0.8999999999999999
unknown,BE,202102,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,26,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,1,NA,100,0.1
unknown,BL,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,BS,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,FL,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,FR,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,GE,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,GL,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,GR,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,JU,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,LU,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,NE,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-1,NA,-100,-0.2
unknown,NW,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,OW,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,SG,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-1,NA,-100,-0.1
unknown,SH,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,SO,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,SZ,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,TG,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,TI,202102,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,1,NA,NA,0.1
unknown,UR,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,VD,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,35,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,VS,202102,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,0,0
unknown,ZG,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,0,NA,NA,0
unknown,ZH,202102,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,23,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-2,NA,-100,0
male,AG,202103,546,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16115,16115,0,0.473,47.3,348814,156.53,4619.94,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-57,-16.34,-9.5,-1.1000000000000014
male,AI,202103,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,419,419,0,0.394,39.4,8361,155.48,5011.36,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-1,-11.96,-7.1,-10.600000000000001
male,AR,202103,52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1358,1358,0,0.525,52.5,27883,186.49,4870.35,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-3,-10.76,-5.5,2.5
male,BE,202103,605,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22975,22975,0,0.479,47.9,512300,118.09,4484.68,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-111,-21.67,-15.5,1.2999999999999972
male,BL,202103,162,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6180,6180,0,0.466,46.6,142767,113.47,4328.73,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-12,-8.41,-6.9,1.2999999999999972
male,BS,202103,109,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4556,4556,0,0.472,47.199999999999996,95621,113.99,4764.64,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-31,-32.42,-22.1,-5.000000000000007
male,FL,202103,28,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1204,1204,0,0.438,43.8,19368,144.57,6216.44,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,4,20.65,16.7,-8.400000000000006
male,FR,202103,236,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11766,11766,0,0.461,46.1,162985,144.8,7219.07,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-14,-8.59,-5.6,-2.3999999999999986
male,GE,202103,416,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21614,21614,0,0.461,46.1,245320,169.57,8810.53,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-23,-9.38,-5.2,-0.3999999999999986
male,GL,202103,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,912,912,0,0.538,53.800000000000004,20625,237.58,4421.82,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,16,77.58,48.5,20.800000000000004
male,GR,202103,159,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4796,4796,0,0.476,47.599999999999994,100289,158.54,4782.18,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-24,-23.93,-13.1,-1.6000000000000085
male,JU,202103,76,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2376,2376,0,0.469,46.9,36474,208.37,6514.23,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-8,-21.93,-9.5,6.299999999999997
male,LU,202103,289,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9566,9566,0,0.437,43.7,207582,139.22,4608.3,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-128,-61.66,-30.7,-2.299999999999997
male,NE,202103,123,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6007,6007,0,0.473,47.3,86184,142.72,6969.97,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-35,-40.61,-22.2,0.7999999999999972
male,NW,202103,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,847,847,0,0.359,35.9,22298,148,3798.55,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-9,-40.36,-21.4,-10.300000000000004
male,OW,202103,32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,728,728,0,0.478,47.8,19268,166.08,3778.29,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,2,10.38,6.7,13.699999999999996
male,SG,202103,459,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14974,14974,0,0.474,47.4,258108,177.83,5801.45,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-2,-0.78,-0.4,0.30000000000000426
male,SH,202103,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1647,1647,0,0.544,54.400000000000006,41162,119.04,4001.26,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-7,-17.01,-12.5,10.300000000000004
male,SO,202103,167,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5958,5958,0,0.511,51.1,138626,120.47,4297.9,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-27,-19.47,-13.9,2.6000000000000014
male,SZ,202103,104,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4370,4370,0,0.454,45.4,83109,125.14,5258.15,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-33,-39.7,-24.1,-3.8999999999999986
male,TG,202103,159,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6277,6277,0,0.444,44.4,142527,111.56,4404.08,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-43,-30.17,-21.3,-5.200000000000003
male,TI,202103,194,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12446,12446,0,0.444,44.4,170830,113.56,7285.61,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-105,-61.47,-35.1,0.6000000000000014
male,UR,202103,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,779,779,0,0.575,57.49999999999999,18768,122.55,4150.68,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-25,-133.2,-52.1,8.499999999999993
male,VD,202103,642,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29725,29725,0,0.473,47.3,400217,160.41,7427.22,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-61,-15.24,-8.7,-0.8000000000000043
