date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202132,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,female,fully_vaccinated_first_booster,0,0,133,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202133,female,fully_vaccinated_no_booster,5,28,2369646,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,male,fully_vaccinated_first_booster,0,0,129,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202133,male,fully_vaccinated_no_booster,4,28,2272803,0.18,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202133,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202133,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,female,fully_vaccinated_first_booster,0,0,139,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202134,female,fully_vaccinated_no_booster,2,30,2406122,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,male,fully_vaccinated_first_booster,0,0,140,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202134,male,fully_vaccinated_no_booster,4,32,2310546,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202134,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202134,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,female,fully_vaccinated_first_booster,0,0,145,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202135,female,fully_vaccinated_no_booster,4,34,2436462,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,male,fully_vaccinated_first_booster,0,0,152,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202135,male,fully_vaccinated_no_booster,11,43,2341901,0.47,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202135,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202135,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,female,fully_vaccinated_first_booster,0,0,154,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202136,female,fully_vaccinated_no_booster,9,43,2472418,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,male,fully_vaccinated_first_booster,0,0,165,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202136,male,fully_vaccinated_no_booster,6,49,2378692,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202136,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202136,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,female,fully_vaccinated_first_booster,0,0,180,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202137,female,fully_vaccinated_no_booster,6,49,2516689,0.24,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,male,fully_vaccinated_first_booster,0,0,185,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202137,male,fully_vaccinated_no_booster,9,58,2423467,0.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202137,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202137,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,female,fully_vaccinated_first_booster,0,0,215,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202138,female,fully_vaccinated_no_booster,8,57,2565326,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,male,fully_vaccinated_first_booster,0,0,226,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202138,male,fully_vaccinated_no_booster,9,67,2471891,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202138,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202138,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,female,fully_vaccinated_first_booster,0,0,263,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202139,female,fully_vaccinated_no_booster,2,59,2615699,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,male,fully_vaccinated_first_booster,0,0,277,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202139,male,fully_vaccinated_no_booster,1,68,2522079,0.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202139,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202139,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,female,fully_vaccinated_first_booster,0,0,303,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202140,female,fully_vaccinated_no_booster,5,64,2672998,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,male,fully_vaccinated_first_booster,0,0,333,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202140,male,fully_vaccinated_no_booster,5,73,2582920,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202140,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202140,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,female,fully_vaccinated_first_booster,0,0,339,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202141,female,fully_vaccinated_no_booster,3,67,2735582,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,male,fully_vaccinated_first_booster,0,0,368,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202141,male,fully_vaccinated_no_booster,9,82,2651949,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202141,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202141,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,female,fully_vaccinated_first_booster,0,0,416,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202142,female,fully_vaccinated_no_booster,4,71,2788732,0.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,male,fully_vaccinated_first_booster,0,0,445,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202142,male,fully_vaccinated_no_booster,10,92,2710404,0.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202142,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202142,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,female,fully_vaccinated_first_booster,0,0,552,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202143,female,fully_vaccinated_no_booster,9,80,2824828,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,male,fully_vaccinated_first_booster,0,0,614,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202143,male,fully_vaccinated_no_booster,10,102,2749556,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202143,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202143,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,female,fully_vaccinated_first_booster,0,0,1871,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202144,female,fully_vaccinated_no_booster,10,90,2847863,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,male,fully_vaccinated_first_booster,0,0,1918,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202144,male,fully_vaccinated_no_booster,7,109,2774894,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202144,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202144,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,female,fully_vaccinated_first_booster,2,2,25334,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202145,female,fully_vaccinated_no_booster,10,100,2846150,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,male,fully_vaccinated_first_booster,0,0,24754,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202145,male,fully_vaccinated_no_booster,9,118,2775812,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202145,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202145,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,female,fully_vaccinated_first_booster,0,2,119620,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202146,female,fully_vaccinated_no_booster,16,116,2768140,0.58,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,male,fully_vaccinated_first_booster,1,1,111890,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202146,male,fully_vaccinated_no_booster,12,130,2705945,0.44,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202146,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202146,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,female,fully_vaccinated_first_booster,2,4,248894,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202147,female,fully_vaccinated_no_booster,18,134,2652479,0.68,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,male,fully_vaccinated_first_booster,3,4,220236,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202147,male,fully_vaccinated_no_booster,28,158,2611884,1.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202147,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,insufficient,2022-05-03_06-06-15,TRUE
202147,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,female,fully_vaccinated_first_booster,10,14,419406,2.38,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,female,fully_vaccinated_no_booster,26,160,2495160,1.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,male,fully_vaccinated_first_booster,11,15,360707,3.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,male,fully_vaccinated_no_booster,25,183,2485396,1.01,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202148,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,female,fully_vaccinated_first_booster,10,24,628993,1.59,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,female,fully_vaccinated_no_booster,31,191,2300740,1.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,male,fully_vaccinated_first_booster,10,25,539872,1.85,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,male,fully_vaccinated_no_booster,31,214,2322069,1.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202149,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,female,fully_vaccinated_first_booster,8,32,858486,0.93,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,female,fully_vaccinated_no_booster,18,209,2085959,0.86,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,male,fully_vaccinated_first_booster,8,33,748007,1.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,male,fully_vaccinated_no_booster,28,242,2129024,1.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202150,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,female,fully_vaccinated_first_booster,6,38,1018958,0.59,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,female,fully_vaccinated_no_booster,14,223,1934551,0.72,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,male,fully_vaccinated_first_booster,14,47,918144,1.52,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,male,fully_vaccinated_no_booster,21,263,1968333,1.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202151,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,female,fully_vaccinated_first_booster,9,47,1159051,0.78,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,female,fully_vaccinated_no_booster,12,235,1801808,0.67,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,male,fully_vaccinated_first_booster,7,54,1059401,0.66,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,male,fully_vaccinated_no_booster,19,282,1834221,1.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202152,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,female,fully_vaccinated_first_booster,2,49,1374186,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,female,fully_vaccinated_no_booster,10,245,1601819,0.62,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,male,fully_vaccinated_first_booster,3,57,1277963,0.23,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,male,fully_vaccinated_no_booster,9,291,1630350,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202201,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,female,fully_vaccinated_first_booster,5,54,1561131,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,female,fully_vaccinated_no_booster,4,249,1428356,0.28,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,male,fully_vaccinated_first_booster,8,65,1467878,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,male,fully_vaccinated_no_booster,12,303,1453592,0.83,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202202,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,female,fully_vaccinated_first_booster,6,60,1694798,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,female,fully_vaccinated_no_booster,5,254,1304261,0.38,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,male,fully_vaccinated_first_booster,7,72,1602126,0.44,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,male,fully_vaccinated_no_booster,10,313,1328729,0.75,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202203,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,female,fully_vaccinated_first_booster,7,67,1778927,0.39,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,female,fully_vaccinated_no_booster,9,263,1226652,0.73,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,male,fully_vaccinated_first_booster,10,82,1684457,0.59,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,male,fully_vaccinated_no_booster,9,322,1252784,0.72,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202204,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,female,fully_vaccinated_first_booster,6,73,1824294,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,female,fully_vaccinated_no_booster,7,270,1189951,0.59,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,male,fully_vaccinated_first_booster,10,92,1728458,0.58,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,male,fully_vaccinated_no_booster,10,332,1217294,0.82,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202205,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,female,fully_vaccinated_first_booster,10,83,1850933,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,female,fully_vaccinated_no_booster,4,274,1173195,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,male,fully_vaccinated_first_booster,12,104,1754395,0.68,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,male,fully_vaccinated_no_booster,18,350,1200952,1.5,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202206,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,female,fully_vaccinated_first_booster,6,89,1866828,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,female,fully_vaccinated_no_booster,3,277,1164599,0.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,male,fully_vaccinated_first_booster,9,113,1769336,0.51,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,male,fully_vaccinated_no_booster,8,358,1193282,0.67,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202207,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,female,fully_vaccinated_first_booster,7,96,1876744,0.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,female,fully_vaccinated_no_booster,6,283,1159377,0.52,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,male,fully_vaccinated_first_booster,12,125,1778326,0.67,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,male,fully_vaccinated_no_booster,8,366,1188792,0.67,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202208,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,female,fully_vaccinated_first_booster,8,104,1883321,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,female,fully_vaccinated_no_booster,2,285,1155351,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,male,fully_vaccinated_first_booster,9,134,1784277,0.5,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,male,fully_vaccinated_no_booster,0,366,1185323,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202209,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,female,fully_vaccinated_first_booster,8,112,1889379,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,female,fully_vaccinated_no_booster,6,291,1150950,0.52,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,male,fully_vaccinated_first_booster,12,146,1789800,0.67,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,male,fully_vaccinated_no_booster,6,372,1181332,0.51,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,unknown,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202210,unknown,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,female,fully_vaccinated_first_booster,16,128,1895251,0.84,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,female,fully_vaccinated_no_booster,4,295,1146183,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
202211,male,fully_vaccinated_first_booster,19,165,1795459,1.06,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-05-03_06-06-15,TRUE
