geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CH01,202024,9260,63,9197,24379,1,100,0.7,-0.10000000000000009,0.8,1669608,554.62,1460.16,1905,114.1,0,25.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202024,7142,69,7073,16889,1,100,1,0.30000000000000004,0.9,1895693,376.75,890.91,2362,124.6,0,49.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202024,5382,19,5363,12672,1,100,0.4,-0.09999999999999998,0.6,1181776,455.42,1072.28,1577,133.45,0,41.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202024,7561,26,7535,17510,1,100,0.3,-0.2,0.5,1553423,486.73,1127.19,2608,167.89,0,52.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202024,3042,17,3025,7422,1,100,0.6,0.19999999999999996,0.5,1193069,254.97,622.09,874,73.25,0,40.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202024,2398,19,2379,5657,1,100,0.8,0.6000000000000001,0.5,825745,290.4,685.08,774,93.73,0,47.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202024,933,8,925,3186,1,100,0.9,0.4,0.9,350986,265.82,907.73,-34,-9.69,0,-3.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202025,12582,79,12503,36961,1,100,0.6,-0.09999999999999998,0.7,1669608,753.59,2213.75,3322,198.97,0,35.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202025,9471,36,9435,26360,1,100,0.4,-0.6,0.7,1895693,499.61,1390.52,2329,122.86,0,32.6,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202025,5881,19,5862,18553,1,100,0.3,-0.10000000000000003,0.5,1181776,497.64,1569.93,499,42.22,0,9.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202025,11394,40,11354,28904,1,100,0.4,0.10000000000000003,0.4,1553423,733.48,1860.67,3833,246.75,0,50.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202025,4562,5,4557,11984,1,100,0.1,-0.5,0.3,1193069,382.38,1004.47,1520,127.41,0,50,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202025,3314,17,3297,8971,1,100,0.5,-0.30000000000000004,0.5,825745,401.33,1086.41,916,110.93,0,38.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202025,1053,7,1046,4239,1,100,0.7,-0.20000000000000007,0.8,350986,300.01,1207.74,120,34.19,0,12.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202026,13996,116,13880,50957,1,100,0.8,0.20000000000000007,0.8,1669608,838.28,3052.03,1414,84.69,0,11.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202026,11472,67,11405,37832,1,100,0.6,0.19999999999999996,0.7,1895693,605.16,1995.68,2001,105.55,0,21.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202026,6864,49,6815,25417,1,100,0.7,0.39999999999999997,0.5,1181776,580.82,2150.75,983,83.18,0,16.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202026,13311,85,13226,42215,1,100,0.6,0.19999999999999996,0.5,1553423,856.88,2717.55,1917,123.4,0,16.8,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202026,6446,40,6406,18430,1,100,0.6,0.5,0.4,1193069,540.29,1544.76,1884,157.91,0,41.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202026,4003,34,3969,12974,1,100,0.8,0.30000000000000004,0.6,825745,484.77,1571.19,689,83.44,0,20.8,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202026,1224,2,1222,5463,1,100,0.2,-0.49999999999999994,0.7,350986,348.73,1556.47,171,48.72,0,16.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202027,14470,171,14299,65427,1,100,1.2,0.3999999999999999,0.8,1669608,866.67,3918.7,474,28.39,0,3.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202027,13864,111,13753,51696,1,100,0.8,0.20000000000000007,0.7,1895693,731.34,2727.02,2392,126.18,0,20.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202027,8793,88,8705,34210,1,100,1,0.30000000000000004,0.7,1181776,744.05,2894.8,1929,163.23,0,28.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202027,16387,216,16171,58602,1,100,1.3,0.7000000000000001,0.7,1553423,1054.9,3772.44,3076,198.02,0,23.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202027,8863,63,8800,27293,1,100,0.7,0.09999999999999998,0.5,1193069,742.87,2287.63,2417,202.58,0,37.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202027,5716,74,5642,18690,1,100,1.3,0.5,0.8,825745,692.22,2263.41,1713,207.45,0,42.8,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202027,1806,28,1778,7269,1,100,1.6,1.4000000000000001,0.9,350986,514.55,2071.02,582,165.82,0,47.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202028,10179,175,10004,75606,1,100,1.7,0.5,1,1669608,609.66,4528.37,-4291,-257.01,0,-29.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202028,9178,102,9076,60874,1,100,1.1,0.30000000000000004,0.8,1895693,484.15,3211.17,-4686,-247.19,0,-33.8,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202028,6268,107,6161,40478,1,100,1.7,0.7,0.8,1181776,530.39,3425.18,-2525,-213.66,0,-28.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202028,12419,200,12219,71021,1,100,1.6,0.30000000000000004,0.9,1553423,799.46,4571.9,-3968,-255.44,0,-24.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202028,5683,82,5601,32976,1,100,1.4,0.7,0.7,1193069,476.33,2763.96,-3180,-266.54,0,-35.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202028,4059,68,3991,22749,1,100,1.7,0.3999999999999999,1,825745,491.56,2754.97,-1657,-200.66,0,-29,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202028,1648,32,1616,8917,1,100,1.9,0.2999999999999998,1.1,350986,469.53,2540.56,-158,-45.02,0,-8.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202029,9519,241,9278,85125,1,100,2.5,0.8,1.1,1669608,570.13,5098.5,-660,-39.53,0,-6.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202029,7932,120,7812,68806,1,100,1.5,0.3999999999999999,0.8,1895693,418.42,3629.6,-1246,-65.73,0,-13.6,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202029,5295,101,5194,45773,1,100,1.9,0.19999999999999996,0.9,1181776,448.05,3873.24,-973,-82.34,0,-15.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202029,10134,198,9936,81155,1,100,2,0.3999999999999999,1,1553423,652.37,5224.27,-2285,-147.09,0,-18.4,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202029,4552,75,4477,37528,1,100,1.6,0.20000000000000018,0.8,1193069,381.54,3145.5,-1131,-94.79,0,-19.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202029,3657,71,3586,26406,1,100,1.9,0.19999999999999996,1.1,825745,442.87,3197.84,-402,-48.69,0,-9.9,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202029,1480,35,1445,10397,1,100,2.4,0.5,1.3,350986,421.67,2962.23,-168,-47.86,0,-10.2,COVID19Test,2022-05-03_06-06-15,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH05,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH06,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH07,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH01,202030,8896,354,8542,94021,1,100,4,1.5,1.4,1669608,532.82,5631.32,-623,-37.31,0,-6.5,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH02,202030,5941,84,5857,74747,1,100,1.4,-0.10000000000000009,0.9,1895693,313.39,3942.99,-1991,-105.03,0,-25.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH03,202030,4390,106,4284,50163,1,100,2.4,0.5,1.1,1181776,371.47,4244.71,-905,-76.58,0,-17.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH04,202030,7878,173,7705,89033,1,100,2.2,0.20000000000000018,1.1,1553423,507.14,5731.41,-2256,-145.23,0,-22.3,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH05,202030,3774,136,3638,41302,1,100,3.6,2,1.1,1193069,316.33,3461.83,-778,-65.21,0,-17.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH06,202030,3104,52,3052,29510,1,100,1.7,-0.19999999999999996,1.2,825745,375.9,3573.74,-553,-66.97,0,-15.1,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH07,202030,1549,16,1533,11946,1,100,1,-1.4,1.2,350986,441.33,3403.55,69,19.66,0,4.7,COVID19Test,2022-05-03_06-06-15,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH01,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH02,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH03,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH04,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2022-05-03_06-06-15,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
