date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-03,AA,0,NA,7602,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-04,AA,0,NA,7602,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-05,AA,24,NA,7626,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-06,AA,1,NA,7627,NA,NA,NA,99.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-07,AA,0,NA,7627,NA,NA,NA,204.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-08,AA,0,NA,7627,NA,NA,NA,325,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-09,AA,669,NA,8296,NA,NA,NA,399.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-10,AA,736,NA,9032,NA,NA,NA,462.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-11,AA,845,NA,9877,NA,NA,NA,462.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-12,AA,544,NA,10421,NA,NA,NA,462.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-13,AA,442,NA,10863,NA,NA,NA,505.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-14,AA,0,NA,10863,NA,NA,NA,400.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-15,AA,0,NA,10863,NA,NA,NA,282.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-16,AA,973,NA,11836,NA,NA,NA,205,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-17,AA,0,NA,11836,NA,NA,NA,157.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-18,AA,20,NA,11856,NA,NA,NA,157.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-19,AA,0,NA,11856,NA,NA,NA,157.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-20,AA,110,NA,11966,NA,NA,NA,19.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-21,AA,0,NA,11966,NA,NA,NA,22.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-22,AA,0,NA,11966,NA,NA,NA,20,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-23,AA,6,NA,11972,NA,NA,NA,23.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-24,AA,24,NA,11996,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-25,AA,0,NA,11996,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-26,AA,22,NA,12018,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-27,AA,58,NA,12076,NA,NA,NA,14.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-28,AA,0,NA,12076,NA,NA,NA,12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-29,AA,0,NA,12076,NA,NA,NA,12.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-30,AA,0,NA,12076,NA,NA,NA,10.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-08-31,AA,4,NA,12080,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-01,AA,2,NA,12082,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-02,AA,12,NA,12094,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-03,AA,1,NA,12095,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-04,AA,0,NA,12095,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-05,AA,0,NA,12095,NA,NA,NA,13.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-06,AA,1,NA,12096,NA,NA,NA,13.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-07,AA,4,NA,12100,NA,NA,NA,21.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-08,AA,75,NA,12175,NA,NA,NA,21.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-09,AA,13,NA,12188,NA,NA,NA,21.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-10,AA,60,NA,12248,NA,NA,NA,24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-11,AA,0,NA,12248,NA,NA,NA,24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-12,AA,0,NA,12248,NA,NA,NA,15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-13,AA,16,NA,12264,NA,NA,NA,13.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-14,AA,4,NA,12268,NA,NA,NA,11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-15,AA,12,NA,12280,NA,NA,NA,11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-16,AA,0,NA,12280,NA,NA,NA,11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-17,AA,45,NA,12325,NA,NA,NA,8.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-18,AA,0,NA,12325,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-19,AA,0,NA,12325,NA,NA,NA,8.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-20,AA,0,NA,12325,NA,NA,NA,10,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-21,AA,0,NA,12325,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-22,AA,14,NA,12339,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-23,AA,11,NA,12350,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-24,AA,35,NA,12385,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-25,AA,0,NA,12385,NA,NA,NA,12.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-26,AA,0,NA,12385,NA,NA,NA,11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-27,AA,9,NA,12394,NA,NA,NA,9.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-28,AA,19,NA,12413,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-29,AA,3,NA,12416,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-09-30,AA,0,NA,12416,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-01,AA,15,NA,12431,NA,NA,NA,5.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-02,AA,0,NA,12431,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-03,AA,0,NA,12431,NA,NA,NA,4.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-04,AA,0,NA,12431,NA,NA,NA,4.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-05,AA,1,NA,12432,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-06,AA,18,NA,12450,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-07,AA,0,NA,12450,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-08,AA,49,NA,12499,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-09,AA,0,NA,12499,NA,NA,NA,12.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-10,AA,0,NA,12499,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-11,AA,0,NA,12499,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-12,AA,20,NA,12519,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-13,AA,0,NA,12519,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-14,AA,0,NA,12519,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-15,AA,11,NA,12530,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-16,AA,0,NA,12530,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-17,AA,0,NA,12530,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-18,AA,0,NA,12530,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-19,AA,0,NA,12530,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-20,AA,8,NA,12538,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-21,AA,0,NA,12538,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-22,AA,0,NA,12538,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-23,AA,0,NA,12538,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-24,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-25,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-26,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-27,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-28,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-29,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-30,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-10-31,AA,0,NA,12538,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-01,AA,0,NA,12538,NA,NA,NA,3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-02,AA,0,NA,12538,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-03,AA,0,NA,12538,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-04,AA,21,NA,12559,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-05,AA,28,NA,12587,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-06,AA,0,NA,12587,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-07,AA,0,NA,12587,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-08,AA,0,NA,12587,NA,NA,NA,4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-09,AA,0,NA,12587,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-10,AA,0,NA,12587,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-11,AA,0,NA,12587,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-12,AA,0,NA,12587,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-13,AA,0,NA,12587,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-14,AA,0,NA,12587,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-15,AA,0,NA,12587,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-16,AA,0,NA,12587,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-17,AA,0,NA,12587,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-18,AA,20,NA,12607,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-19,AA,0,NA,12607,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-20,AA,0,NA,12607,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-21,AA,0,NA,12607,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-22,AA,0,NA,12607,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-23,AA,0,NA,12607,NA,NA,NA,3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-24,AA,0,NA,12607,NA,NA,NA,3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-25,AA,0,NA,12607,NA,NA,NA,3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-26,AA,21,NA,12628,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-27,AA,0,NA,12628,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-28,AA,0,NA,12628,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-29,AA,19,NA,12647,NA,NA,NA,5.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-11-30,AA,0,NA,12647,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-01,AA,0,NA,12647,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-02,AA,0,NA,12647,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-03,AA,28,NA,12675,NA,NA,NA,7.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-04,AA,0,NA,12675,NA,NA,NA,12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-05,AA,0,NA,12675,NA,NA,NA,12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-06,AA,24,NA,12699,NA,NA,NA,12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-07,AA,32,NA,12731,NA,NA,NA,8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-08,AA,0,NA,12731,NA,NA,NA,8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-09,AA,0,NA,12731,NA,NA,NA,8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-10,AA,0,NA,12731,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-11,AA,0,NA,12731,NA,NA,NA,6.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-12,AA,0,NA,12731,NA,NA,NA,9.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-13,AA,15,NA,12746,NA,NA,NA,11.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-14,AA,33,NA,12779,NA,NA,NA,19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-15,AA,17,NA,12796,NA,NA,NA,20,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-16,AA,16,NA,12812,NA,NA,NA,20,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-17,AA,52,NA,12864,NA,NA,NA,17.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-18,AA,7,NA,12871,NA,NA,NA,16.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-19,AA,0,NA,12871,NA,NA,NA,13.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-20,AA,0,NA,12871,NA,NA,NA,14.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-21,AA,21,NA,12892,NA,NA,NA,7.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-22,AA,0,NA,12892,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-23,AA,22,NA,12914,NA,NA,NA,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-24,AA,4,NA,12918,NA,NA,NA,12.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-25,AA,0,NA,12918,NA,NA,NA,9.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-26,AA,0,NA,12918,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-27,AA,38,NA,12956,NA,NA,NA,7.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-28,AA,0,NA,12956,NA,NA,NA,7.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-29,AA,4,NA,12960,NA,NA,NA,7.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-30,AA,8,NA,12968,NA,NA,NA,7.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2021-12-31,AA,0,NA,12968,NA,NA,NA,1.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-01,AA,0,NA,12968,NA,NA,NA,1.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-02,AA,0,NA,12968,NA,NA,NA,7.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-03,AA,0,NA,12968,NA,NA,NA,7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-04,AA,0,NA,12968,NA,NA,NA,12.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-05,AA,47,NA,13015,NA,NA,NA,12.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-06,AA,2,NA,13017,NA,NA,NA,12.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-07,AA,41,NA,13058,NA,NA,NA,13.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-08,AA,0,NA,13058,NA,NA,NA,14.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-09,AA,0,NA,13058,NA,NA,NA,10.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-10,AA,2,NA,13060,NA,NA,NA,13.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-11,AA,7,NA,13067,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-12,AA,23,NA,13090,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-13,AA,20,NA,13110,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-14,AA,5,NA,13115,NA,NA,NA,9.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-15,AA,0,NA,13115,NA,NA,NA,8.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-16,AA,0,NA,13115,NA,NA,NA,6.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-17,AA,11,NA,13126,NA,NA,NA,4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-18,AA,0,NA,13126,NA,NA,NA,3.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-19,AA,12,NA,13138,NA,NA,NA,3.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-20,AA,0,NA,13138,NA,NA,NA,3.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-21,AA,0,NA,13138,NA,NA,NA,35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-22,AA,0,NA,13138,NA,NA,NA,86.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-23,AA,0,NA,13138,NA,NA,NA,106,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-24,AA,233,NA,13371,NA,NA,NA,130,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-25,AA,358,NA,13729,NA,NA,NA,156.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-26,AA,151,NA,13880,NA,NA,NA,156.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-27,AA,168,NA,14048,NA,NA,NA,156.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-28,AA,188,NA,14236,NA,NA,NA,123.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-29,AA,0,NA,14236,NA,NA,NA,73.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-30,AA,0,NA,14236,NA,NA,NA,51.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-01-31,AA,0,NA,14236,NA,NA,NA,31.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-01,AA,5,NA,14241,NA,NA,NA,21.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-02,AA,1,NA,14242,NA,NA,NA,21.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-03,AA,28,NA,14270,NA,NA,NA,21.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-04,AA,118,NA,14388,NA,NA,NA,39.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-05,AA,0,NA,14388,NA,NA,NA,38.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-06,AA,0,NA,14388,NA,NA,NA,69.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-07,AA,123,NA,14511,NA,NA,NA,71.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-08,AA,0,NA,14511,NA,NA,NA,77.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-09,AA,217,NA,14728,NA,NA,NA,77.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-10,AA,40,NA,14768,NA,NA,NA,77.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-11,AA,163,NA,14931,NA,NA,NA,69.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-12,AA,0,NA,14931,NA,NA,NA,70,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-13,AA,0,NA,14931,NA,NA,NA,39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-14,AA,69,NA,15000,NA,NA,NA,33.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-15,AA,1,NA,15001,NA,NA,NA,16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-16,AA,0,NA,15001,NA,NA,NA,16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-17,AA,0,NA,15001,NA,NA,NA,16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-18,AA,42,NA,15043,NA,NA,NA,9.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-19,AA,0,NA,15043,NA,NA,NA,18.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-20,AA,0,NA,15043,NA,NA,NA,20.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-21,AA,24,NA,15067,NA,NA,NA,23.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-22,AA,62,NA,15129,NA,NA,NA,19.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-23,AA,16,NA,15145,NA,NA,NA,19.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-24,AA,18,NA,15163,NA,NA,NA,19.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-25,AA,14,NA,15177,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-26,AA,0,NA,15177,NA,NA,NA,6.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-27,AA,0,NA,15177,NA,NA,NA,4.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-02-28,AA,0,NA,15177,NA,NA,NA,2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-01,AA,0,NA,15177,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-02,AA,0,NA,15177,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-03,AA,0,NA,15177,NA,NA,NA,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-04,AA,0,NA,15177,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-05,AA,0,NA,15177,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-06,AA,0,NA,15177,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-07,AA,11,NA,15188,NA,NA,NA,1.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-08,AA,0,NA,15188,NA,NA,NA,2.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-09,AA,0,NA,15188,NA,NA,NA,2.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-10,AA,1,NA,15189,NA,NA,NA,2.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-11,AA,6,NA,15195,NA,NA,NA,1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-12,AA,0,NA,15195,NA,NA,NA,1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
2022-03-13,AA,0,NA,15195,NA,NA,NA,1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
