nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
all,CH,202152,408790,125399,283391,14439107,30.7,11.8,10.3,1,100,8670300,4714.83,166535.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-52,3958,45.65,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202201,566748,203010,363738,15005855,35.8,5.099999999999998,11.2,1,100,8670300,6536.66,173071.92,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-01,157958,1821.83,38.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202202,603966,218679,385287,15609821,36.2,0.4000000000000057,12.2,1,100,8670300,6965.92,180037.84,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-02,37218,429.26,6.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202203,655876,267485,388391,16265697,40.8,4.599999999999994,13.3,1,100,8670300,7564.63,187602.47,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-03,51910,598.71,8.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202204,708375,284885,423490,16974072,40.2,-0.5999999999999943,14.5,1,100,8670300,8170.13,195772.6,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-04,52499,605.5,8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202205,576988,231519,345469,17551060,40.1,-0.10000000000000142,15.3,1,100,8670300,6654.76,202427.37,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-05,-131387,-1515.37,-18.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202206,465590,175359,290231,18016650,37.7,-2.3999999999999986,15.9,1,100,8670300,5369.94,207797.31,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-06,-111398,-1284.82,-19.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202207,353561,127729,225832,18370211,36.1,-1.6000000000000014,16.3,1,100,8670300,4077.84,211875.15,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-07,-112029,-1292.1,-24.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202208,298042,118725,179317,18668253,39.8,3.6999999999999957,16.7,1,100,8670300,3437.51,215312.65,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-08,-55519,-640.33,-15.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202209,340220,167267,172953,19008473,49.2,9.400000000000006,17.2,1,100,8670300,3923.97,219236.62,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-09,42178,486.46,14.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202210,408368,212304,196064,19416841,52,2.799999999999997,18,1,100,8670300,4709.96,223946.59,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-10,68148,785.99,20,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202211,419045,207580,211465,19835886,49.5,-2.5,18.6,1,100,8670300,4833.11,228779.7,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-11,10677,123.15,2.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202212,322522,141207,181315,20158408,43.8,-5.700000000000003,19,1,100,8670300,3719.85,232499.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-12,-96523,-1113.26,-23,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CH,202213,218202,78432,139770,20376610,35.9,-7.899999999999999,19.2,1,100,8670300,2516.66,235016.2,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-13,-104320,-1203.19,-32.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CH,202214,149085,47730,101355,20525695,32,-3.8999999999999986,19.3,1,100,8670300,1719.49,236735.7,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-14,-69117,-797.17,-31.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CH,202215,129364,36971,92393,20655059,28.6,-3.3999999999999986,19.4,1,100,8670300,1492.04,238227.73,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-15,-19721,-227.45,-13.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CH,202216,96604,26380,70224,20751663,27.3,-1.3000000000000007,19.4,1,100,8670300,1114.19,239341.93,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-16,-32760,-377.85,-25.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CH,202217,84838,19798,65040,20836501,23.3,-4,19.4,1,100,8670300,978.49,240320.42,COVID19Test,,2022-05-03_06-06-15,isoweek,2022-17,-11766,-135.7,-12.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202006,1,0,1,1,0,NA,0,1,100,8709355,0.01,0.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-06,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202007,1,0,1,2,0,0,0,1,100,8709355,0.01,0.02,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-07,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202009,1853,62,1791,1855,3.3,3.3,3.3,1,100,8709355,21.28,21.3,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-09,1852,21.27,185200,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202010,4796,555,4241,6651,11.6,8.3,9.3,1,100,8709355,55.07,76.37,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-10,2943,33.79,158.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202011,23622,2327,21295,30273,9.9,-1.6999999999999993,9.7,1,100,8709355,271.23,347.59,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-11,18826,216.16,392.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202012,52614,7390,45224,82887,14,4.1,12.5,1,100,8709355,604.11,951.7,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-12,28992,332.88,122.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202013,43691,8192,35499,126578,18.7,4.699999999999999,14.6,1,100,8709355,501.66,1453.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-13,-8923,-102.45,-17,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202014,40253,6800,33453,166831,16.9,-1.8000000000000007,15.2,1,100,8709355,462.18,1915.54,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-14,-3438,-39.48,-7.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202015,32612,4330,28282,199443,13.3,-3.599999999999998,14.9,1,100,8709355,374.45,2289.99,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-15,-7641,-87.73,-19,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202016,27252,2444,24808,226695,9,-4.300000000000001,14.2,1,100,8709355,312.9,2602.89,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-16,-5360,-61.55,-16.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202017,28756,1648,27108,255451,5.7,-3.3,13.2,1,100,8709355,330.17,2933.06,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-17,1504,17.27,5.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202018,30093,1102,28991,285544,3.7,-2,12.2,1,100,8709355,345.53,3278.59,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-18,1337,15.36,4.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202019,28715,665,28050,314259,2.3,-1.4000000000000004,11.3,1,100,8709355,329.7,3608.29,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-19,-1378,-15.83,-4.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202020,32984,395,32589,347243,1.2,-1.0999999999999999,10.3,1,100,8709355,378.72,3987.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-20,4269,49.02,14.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202021,25135,280,24855,372378,1.1,-0.09999999999999987,9.7,1,100,8709355,288.6,4275.61,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-21,-7849,-90.12,-23.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202022,26766,206,26560,399144,0.8,-0.30000000000000004,9.1,1,100,8709355,307.32,4582.93,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-22,1631,18.72,6.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202023,26031,154,25877,425175,0.6,-0.20000000000000007,8.6,1,100,8709355,298.89,4881.82,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-23,-735,-8.43,-2.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202024,36022,221,35801,461197,0.6,0,8,1,100,8709355,413.6,5295.42,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-24,9991,114.71,38.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202025,48660,203,48457,509857,0.4,-0.19999999999999996,7.3,1,100,8709355,558.71,5854.13,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-25,12638,145.11,35.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202026,57470,393,57077,567327,0.7,0.29999999999999993,6.6,1,100,8709355,659.87,6514,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-26,8810,101.16,18.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202027,70374,753,69621,637701,1.1,0.40000000000000013,6,1,100,8709355,808.03,7322.02,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-27,12904,148.16,22.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202028,49612,766,48846,687313,1.5,0.3999999999999999,5.7,1,100,8709355,569.64,7891.66,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-28,-20762,-238.39,-29.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202029,42967,843,42124,730280,2,0.5,5.4,1,100,8709355,493.34,8385.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-29,-6645,-76.3,-13.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202030,35700,921,34779,765980,2.6,0.6000000000000001,5.3,1,100,8709355,409.9,8794.91,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-30,-7267,-83.44,-16.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202031,37707,1313,36394,803687,3.5,0.8999999999999999,5.2,1,100,8709355,432.95,9227.86,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-31,2007,23.05,5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202032,38879,1267,37612,842566,3.3,-0.20000000000000018,5.1,1,100,8709355,446.41,9674.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-32,1172,13.46,3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202033,42120,1701,40419,884686,4,0.7000000000000002,5.1,1,100,8709355,483.62,10157.88,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-33,3241,37.21,8.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202034,57818,2087,55731,942504,3.6,-0.3999999999999999,5,1,100,8709355,663.86,10821.74,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-34,15698,180.24,37.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202035,73979,2301,71678,1016483,3.1,-0.5,4.9,1,100,8709355,849.42,11671.16,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-35,16161,185.56,28,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202036,87829,2702,85127,1104312,3.1,0,4.7,1,100,8709355,1008.44,12679.61,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-36,13850,159.02,18.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202037,91322,3239,88083,1195634,3.5,0.3999999999999999,4.6,1,100,8709355,1048.55,13728.16,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-37,3493,40.11,4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202038,85205,3206,81999,1280839,3.8,0.2999999999999998,4.6,1,100,8709355,978.32,14706.47,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-38,-6117,-70.23,-6.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202039,68745,2512,66233,1349584,3.7,-0.09999999999999964,4.5,1,100,8709355,789.32,15495.8,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-39,-16460,-189,-19.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202040,68238,3630,64608,1417822,5.3,1.5999999999999996,4.6,1,100,8709355,783.5,16279.3,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-40,-507,-5.82,-0.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202041,89955,8962,80993,1507777,10,4.7,4.9,1,100,8709355,1032.85,17312.15,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-41,21717,249.35,31.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202042,127086,19507,107579,1634863,15.3,5.300000000000001,5.7,1,100,8709355,1459.19,18771.34,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-42,37131,426.34,41.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202043,178474,40194,138280,1813337,22.5,7.199999999999999,7.3,1,100,8709355,2049.22,20820.57,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-43,51388,590.03,40.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202044,218268,57720,160548,2031605,26.4,3.8999999999999986,9.4,1,100,8709355,2506.13,23326.7,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-44,39794,456.91,22.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202045,207990,55116,152874,2239595,26.5,0.10000000000000142,11,1,100,8709355,2388.12,25714.82,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-45,-10278,-118.01,-4.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202046,180785,43332,137453,2420380,24,-2.5,12,1,100,8709355,2075.76,27790.58,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-46,-27205,-312.36,-13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202047,158831,32955,125876,2579211,20.7,-3.3000000000000007,12.5,1,100,8709355,1823.68,29614.26,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-47,-21954,-252.08,-12.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202048,160939,28291,132648,2740150,17.6,-3.099999999999998,12.8,1,100,8709355,1847.89,31462.15,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-48,2108,24.21,1.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202049,165128,29297,135831,2905278,17.7,0.09999999999999787,13.1,1,100,8709355,1895.98,33358.13,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-49,4189,48.09,2.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202050,210612,32075,178537,3115890,15.2,-2.5,13.2,1,100,8709355,2418.23,35776.36,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-50,45484,522.25,27.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202051,243820,31316,212504,3359710,12.8,-2.3999999999999986,13.2,1,100,8709355,2799.52,38575.88,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-51,33208,381.29,15.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202052,206789,26128,180661,3566499,12.6,-0.20000000000000107,13.2,1,100,8709355,2374.33,40950.21,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-52,-37031,-425.19,-15.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202053,149608,25081,124527,3716107,16.8,4.200000000000001,13.3,1,100,8709355,1717.79,42667.99,COVID19Test,,2022-05-03_06-06-15,isoweek,2020-53,-57181,-656.54,-27.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202101,167429,24173,143256,3883536,14.4,-2.4000000000000004,13.4,1,100,8709355,1922.4,44590.4,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-01,17821,204.61,11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202102,147449,16917,130532,4030985,11.5,-2.9000000000000004,13.3,1,100,8709355,1693,46283.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-02,-19980,-229.4,-11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202103,163040,14693,148347,4194025,9,-2.5,13.1,1,100,8709355,1872.01,48155.4,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-03,15591,179.01,10.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202104,167945,12602,155343,4361970,7.5,-1.5,12.9,1,100,8709355,1928.33,50083.73,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-04,4905,56.32,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202105,186088,11328,174760,4548058,6.1,-1.4000000000000004,12.6,1,100,8709355,2136.65,52220.38,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-05,18143,208.32,10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202106,194081,9183,184898,4742139,4.7,-1.3999999999999995,12.3,1,100,8709355,2228.42,54448.8,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-06,7993,91.77,4.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202107,176751,7936,168815,4918890,4.5,-0.20000000000000018,12,1,100,8709355,2029.44,56478.24,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-07,-17330,-198.98,-8.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202108,168137,8165,159972,5087027,4.9,0.40000000000000036,11.8,1,100,8709355,1930.53,58408.77,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-08,-8614,-98.91,-4.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202109,174418,8460,165958,5261445,4.9,0,11.6,1,100,8709355,2002.65,60411.42,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-09,6281,72.12,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202110,194244,9820,184424,5455689,5.1,0.1999999999999993,11.3,1,100,8709355,2230.29,62641.71,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-10,19826,227.64,11.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202111,229260,11646,217614,5684949,5.1,0,11.1,1,100,8709355,2632.34,65274.05,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-11,35016,402.05,18,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202112,254444,13896,240548,5939393,5.5,0.40000000000000036,10.8,1,100,8709355,2921.5,68195.56,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-12,25184,289.16,11,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202113,276419,13959,262460,6215812,5,-0.5,10.6,1,100,8709355,3173.82,71369.37,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-13,21975,252.32,8.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202114,204011,15469,188542,6419823,7.6,2.5999999999999996,10.5,1,100,8709355,2342.44,73711.81,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-14,-72408,-831.38,-26.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202115,187679,15553,172126,6607502,8.3,0.7000000000000011,10.4,1,100,8709355,2154.91,75866.72,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-15,-16332,-187.53,-8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202116,184141,15810,168331,6791643,8.6,0.29999999999999893,10.4,1,100,8709355,2114.29,77981.01,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-16,-3538,-40.62,-1.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202117,183389,13286,170103,6975032,7.2,-1.3999999999999995,10.3,1,100,8709355,2105.66,80086.67,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-17,-752,-8.63,-0.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202118,177237,11382,165855,7152269,6.4,-0.7999999999999998,10.2,1,100,8709355,2035.02,82121.68,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-18,-6152,-70.64,-3.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202119,183730,8688,175042,7335999,4.7,-1.7000000000000002,10.1,1,100,8709355,2109.57,84231.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-19,6493,74.55,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202120,200227,8229,191998,7536226,4.1,-0.6000000000000005,9.9,1,100,8709355,2298.99,86530.24,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-20,16497,189.42,9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202121,156072,5707,150365,7692298,3.7,-0.39999999999999947,9.8,1,100,8709355,1792,88322.25,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-21,-44155,-506.99,-22.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202122,163503,4031,159472,7855801,2.5,-1.2000000000000002,9.6,1,100,8709355,1877.33,90199.57,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-22,7431,85.33,4.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202123,143032,2778,140254,7998833,1.9,-0.6000000000000001,9.5,1,100,8709355,1642.28,91841.85,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-23,-20471,-235.05,-12.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202124,141253,1501,139752,8140086,1.1,-0.7999999999999998,9.3,1,100,8709355,1621.85,93463.71,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-24,-1779,-20.43,-1.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202125,132411,933,131478,8272497,0.7,-0.40000000000000013,9.2,1,100,8709355,1520.33,94984.04,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-25,-8842,-101.52,-6.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202126,167755,1200,166555,8440252,0.7,0,9,1,100,8709355,1926.15,96910.18,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-26,35344,405.82,26.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202127,188314,2312,186002,8628566,1.2,0.5,8.9,1,100,8709355,2162.2,99072.39,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-27,20559,236.05,12.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202128,188771,4376,184395,8817337,2.3,1.0999999999999999,8.7,1,100,8709355,2167.45,101239.84,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-28,457,5.25,0.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202129,160841,5818,155023,8978178,3.6,1.3000000000000003,8.6,1,100,8709355,1846.76,103086.6,COVID19Test,,2022-05-03_06-06-15,isoweek,2021-29,-27930,-320.69,-14.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
