geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH01,202029,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1222,4692,0,1,100,1669608,0.3,73.19,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-3,-0.18,-37.5,0
CH02,202029,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,776,5124,0,1,100,1895693,0.32,40.93,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-2,-0.1,-25,0
CH03,202029,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,496,2608,0,1,100,1181776,0.51,41.97,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,4,0.34,200,0
CH04,202029,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,438,3110,0,1,100,1553423,0.71,28.2,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-5,-0.32,-31.2,0
CH05,202029,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349,2889,0,1,100,1193069,0.34,29.25,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-6,-0.5,-60,0
CH06,202029,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,186,1500,0,1,100,825745,0.36,22.53,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-4,-0.49,-57.1,0
CH07,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,776,2686,0,1,100,350986,0.28,221.09,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-29,-3,-0.86,-75,0
CH01,202030,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1231,4692,0,1,100,1669608,0.54,73.73,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,4,0.24,80,0
CH02,202030,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,783,5124,0,1,100,1895693,0.37,41.3,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,1,0.05,16.7,0
CH03,202030,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,506,2608,0,1,100,1181776,0.85,42.82,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,4,0.34,66.7,0
CH04,202030,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,450,3110,0,1,100,1553423,0.77,28.97,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,1,0.06,9.1,0
CH05,202030,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,364,2889,0,1,100,1193069,1.26,30.51,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,11,0.92,275,0
CH06,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,191,1500,0,1,100,825745,0.61,23.13,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,2,0.25,66.7,0
CH07,202030,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,777,2686,0,1,100,350986,0.28,221.38,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-30,0,0,0,0
CH01,202031,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1243,4692,0,1,100,1669608,0.72,74.45,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,3,0.18,33.3,0
CH02,202031,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,788,5124,0,1,100,1895693,0.26,41.57,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,-2,-0.11,-28.6,0
CH03,202031,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,516,2608,0,1,100,1181776,0.85,43.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,0,0,0,0
CH04,202031,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,466,3110,0,1,100,1553423,1.03,30,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,4,0.26,33.3,0
CH05,202031,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,373,2889,0,1,100,1193069,0.75,31.26,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,-6,-0.51,-40,0
CH06,202031,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,199,1500,0,1,100,825745,0.97,24.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,3,0.36,60,0
CH07,202031,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,779,2686,0,1,100,350986,0.57,221.95,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-31,1,0.29,100,0
CH01,202032,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1251,4692,0,1,100,1669608,0.48,74.93,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-4,-0.24,-33.3,0
CH02,202032,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,798,5124,0,1,100,1895693,0.53,42.1,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,5,0.27,100,0
CH03,202032,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,520,2608,0,1,100,1181776,0.34,44,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-6,-0.51,-60,0
CH04,202032,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,478,3110,0,1,100,1553423,0.77,30.77,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-4,-0.26,-25,0
CH05,202032,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,381,2889,0,1,100,1193069,0.67,31.93,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-1,-0.08,-11.1,0
CH06,202032,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,206,1500,0,1,100,825745,0.85,24.95,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-1,-0.12,-12.5,0
CH07,202032,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,780,2686,0,1,100,350986,0.28,222.23,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-32,-1,-0.29,-50,0
CH01,202033,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1261,4692,0,1,100,1669608,0.6,75.53,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,2,0.12,25,0
CH02,202033,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,802,5124,0,1,100,1895693,0.21,42.31,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,-6,-0.32,-60,0
CH03,202033,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,530,2608,0,1,100,1181776,0.85,44.85,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,6,0.51,150,0
CH04,202033,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,494,3110,0,1,100,1553423,1.03,31.8,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,4,0.26,33.3,0
CH05,202033,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,388,2889,0,1,100,1193069,0.59,32.52,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,-1,-0.08,-12.5,0
CH06,202033,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,211,1500,0,1,100,825745,0.61,25.55,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,-2,-0.24,-28.6,0
CH07,202033,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,781,2686,0,1,100,350986,0.28,222.52,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-33,0,0,0,0
CH01,202034,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1274,4692,0,1,100,1669608,0.78,76.31,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,3,0.18,30,0
CH02,202034,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,813,5124,0,1,100,1895693,0.58,42.89,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,7,0.37,175,0
CH03,202034,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539,2608,0,1,100,1181776,0.76,45.61,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,-1,-0.09,-10,0
CH04,202034,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,499,3110,0,1,100,1553423,0.32,32.12,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,-11,-0.71,-68.8,0
CH05,202034,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,392,2889,0,1,100,1193069,0.34,32.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,-3,-0.25,-42.9,0
CH06,202034,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,218,1500,0,1,100,825745,0.85,26.4,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,2,0.24,40,0
CH07,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,783,2686,0,1,100,350986,0.57,223.09,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-34,1,0.29,100,0
CH01,202035,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1282,4692,0,1,100,1669608,0.48,76.78,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-5,-0.3,-38.5,0
CH02,202035,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,822,5124,0,1,100,1895693,0.47,43.36,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-2,-0.11,-18.2,0
CH03,202035,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,541,2608,0,1,100,1181776,0.17,45.78,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,-7,-0.59,-77.8,0
CH04,202035,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,508,3110,0,1,100,1553423,0.58,32.7,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,4,0.26,80,0
CH05,202035,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,399,2889,0,1,100,1193069,0.59,33.44,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,3,0.25,75,0
CH06,202035,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225,1500,0,1,100,825745,0.85,27.25,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,0,0,0,0
CH07,202035,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,785,2686,0,1,100,350986,0.57,223.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-35,0,0,0,0
CH01,202036,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1313,4692,0,1,100,1669608,1.86,78.64,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,23,1.38,287.5,0
CH02,202036,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,840,5124,0,1,100,1895693,0.95,44.31,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,9,0.48,100,0
CH03,202036,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,545,2608,0,1,100,1181776,0.34,46.12,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,2,0.17,100,0
CH04,202036,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,521,3110,0,1,100,1553423,0.84,33.54,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,4,0.26,44.4,0
CH05,202036,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,406,2889,0,1,100,1193069,0.59,34.03,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,0,0,0,0
CH06,202036,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228,1500,0,1,100,825745,0.36,27.61,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-4,-0.49,-57.1,0
CH07,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,785,2686,0,NA,NA,350986,0,223.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-36,-2,-0.57,-100,NA
CH01,202037,39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1352,4692,0,1,100,1669608,2.34,80.98,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,8,0.48,25.8,0
CH02,202037,24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,864,5124,0,1,100,1895693,1.27,45.58,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,6,0.32,33.3,0
CH03,202037,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,553,2608,0,1,100,1181776,0.68,46.79,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,4,0.34,100,0
CH04,202037,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,540,3110,0,1,100,1553423,1.22,34.76,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,6,0.38,46.2,0
CH05,202037,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,413,2889,0,1,100,1193069,0.59,34.62,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,0,0,0,0
CH06,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230,1500,0,1,100,825745,0.24,27.85,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,-1,-0.12,-33.3,0
CH07,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,2686,0,1,100,350986,0.28,223.94,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-37,1,0.28,NA,NA
CH01,202038,40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1392,4692,0,1,100,1669608,2.4,83.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,1,0.06,2.6,0
CH02,202038,35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,899,5124,0,1,100,1895693,1.85,47.42,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,11,0.58,45.8,0
CH03,202038,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,558,2608,0,1,100,1181776,0.42,47.22,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-3,-0.26,-37.5,0
CH04,202038,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,554,3110,0,1,100,1553423,0.9,35.66,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-5,-0.32,-26.3,0
CH05,202038,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,422,2889,0,1,100,1193069,0.75,35.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,2,0.16,28.6,0
CH06,202038,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234,1500,0,1,100,825745,0.48,28.34,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,2,0.24,100,0
CH07,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,2686,0,NA,NA,350986,0,223.94,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-38,-1,-0.28,-100,NA
CH01,202039,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1425,4692,0,1,100,1669608,1.98,85.35,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-7,-0.42,-17.5,0
CH02,202039,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,933,5124,0,1,100,1895693,1.79,49.22,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-1,-0.06,-2.9,0
CH03,202039,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,568,2608,0,1,100,1181776,0.85,48.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,5,0.43,100,0
CH04,202039,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,573,3110,0,1,100,1553423,1.22,36.89,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,5,0.32,35.7,0
CH05,202039,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,433,2889,0,1,100,1193069,0.92,36.29,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,2,0.17,22.2,0
CH06,202039,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237,1500,0,1,100,825745,0.36,28.7,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,-1,-0.12,-25,0
CH07,202039,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,791,2686,0,1,100,350986,1.42,225.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-39,5,1.42,NA,NA
CH01,202040,62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1487,4692,0,1,100,1669608,3.71,89.06,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,29,1.73,87.9,0
CH02,202040,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,973,5124,0,1,100,1895693,2.11,51.33,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,6,0.32,17.6,0
CH03,202040,11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,579,2608,0,1,100,1181776,0.93,48.99,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,1,0.08,10,0
CH04,202040,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,596,3110,0,1,100,1553423,1.48,38.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,4,0.26,21.1,0
CH05,202040,15,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,448,2889,0,1,100,1193069,1.26,37.55,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,4,0.34,36.4,0
CH06,202040,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245,1500,0,1,100,825745,0.97,29.67,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,5,0.61,166.7,0
CH07,202040,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,796,2686,0,1,100,350986,1.42,226.79,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-40,0,0,0,0
CH01,202041,76,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1563,4692,0,1,100,1669608,4.55,93.61,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,14,0.84,22.6,0
CH02,202041,84,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1057,5124,0,1,100,1895693,4.43,55.76,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,44,2.32,110,0
CH03,202041,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,601,2608,0,1,100,1181776,1.86,50.86,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,11,0.93,100,0
CH04,202041,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,634,3110,0,1,100,1553423,2.45,40.81,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,15,0.97,65.2,0
CH05,202041,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,484,2889,0,1,100,1193069,3.02,40.57,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,21,1.76,140,0
CH06,202041,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,267,1500,0,1,100,825745,2.66,32.33,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,14,1.69,175,0
CH07,202041,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,804,2686,0,1,100,350986,2.28,229.07,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-41,3,0.86,60,0
CH01,202042,202,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1765,4692,0,1,100,1669608,12.1,105.71,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,126,7.55,165.8,0
CH02,202042,167,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1224,5124,0,1,100,1895693,8.81,64.57,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,83,4.38,98.8,0
CH03,202042,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,642,2608,0,1,100,1181776,3.47,54.33,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,19,1.61,86.4,0
CH04,202042,62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,696,3110,0,1,100,1553423,3.99,44.8,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,24,1.54,63.2,0
CH05,202042,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,585,2889,0,1,100,1193069,8.47,49.03,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,65,5.45,180.6,0
CH06,202042,53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,320,1500,0,1,100,825745,6.42,38.75,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,31,3.76,140.9,0
CH07,202042,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,827,2686,0,1,100,350986,6.55,235.62,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-42,15,4.27,187.5,0
CH01,202043,332,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2097,4692,0,1,100,1669608,19.88,125.6,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,130,7.78,64.4,0
CH02,202043,334,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1558,5124,0,1,100,1895693,17.62,82.19,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,167,8.81,100,0
CH03,202043,93,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,735,2608,0,1,100,1181776,7.87,62.19,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,52,4.4,126.8,0
CH04,202043,125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,821,3110,0,1,100,1553423,8.05,52.85,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,63,4.06,101.6,0
CH05,202043,171,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,756,2889,0,1,100,1193069,14.33,63.37,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,70,5.86,69.3,0
CH06,202043,82,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,402,1500,0,1,100,825745,9.93,48.68,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,29,3.51,54.7,0
CH07,202043,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,907,2686,0,1,100,350986,22.79,258.41,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-43,57,16.24,247.8,0
CH01,202044,426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2523,4692,0,1,100,1669608,25.51,151.11,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-44,94,5.63,28.3,0
CH02,202044,459,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,5124,0,1,100,1895693,24.21,106.4,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-44,125,6.59,37.4,0
CH03,202044,140,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,875,2608,0,1,100,1181776,11.85,74.04,COVID19Hosp,,2022-05-03_06-06-15,isoweek,2020-44,47,3.98,50.5,0
