date,geoRegion,ageRange,sex,cases,hosps,deaths
202202,TG,unknown,unknown,0,0,0
202202,TI,0 - 9,male,367,0,0
202202,TI,0 - 9,female,337,0,0
202202,TI,0 - 9,unknown,0,0,0
202202,TI,10 - 19,male,865,0,0
202202,TI,10 - 19,female,801,0,0
202202,TI,10 - 19,unknown,0,0,0
202202,TI,20 - 29,male,732,0,0
202202,TI,20 - 29,female,689,0,0
202202,TI,20 - 29,unknown,0,0,0
202202,TI,30 - 39,male,674,0,0
202202,TI,30 - 39,female,800,1,0
202202,TI,30 - 39,unknown,0,0,0
202202,TI,40 - 49,male,753,0,0
202202,TI,40 - 49,female,933,1,0
202202,TI,40 - 49,unknown,0,0,0
202202,TI,50 - 59,male,658,1,0
202202,TI,50 - 59,female,685,4,0
202202,TI,50 - 59,unknown,0,0,0
202202,TI,60 - 69,male,296,6,0
202202,TI,60 - 69,female,297,2,0
202202,TI,60 - 69,unknown,0,0,0
202202,TI,70 - 79,male,125,4,1
202202,TI,70 - 79,female,170,1,0
202202,TI,70 - 79,unknown,0,0,0
202202,TI,80+,male,89,6,1
202202,TI,80+,female,139,3,2
202202,TI,80+,unknown,0,0,0
202202,TI,unknown,male,9,0,0
202202,TI,unknown,female,6,0,0
202202,TI,unknown,unknown,0,0,0
202202,UR,0 - 9,male,27,0,0
202202,UR,0 - 9,female,28,0,0
202202,UR,0 - 9,unknown,0,0,0
202202,UR,10 - 19,male,72,0,0
202202,UR,10 - 19,female,94,0,0
202202,UR,10 - 19,unknown,0,0,0
202202,UR,20 - 29,male,80,0,0
202202,UR,20 - 29,female,84,0,0
202202,UR,20 - 29,unknown,0,0,0
202202,UR,30 - 39,male,70,0,0
202202,UR,30 - 39,female,66,0,0
202202,UR,30 - 39,unknown,0,0,0
202202,UR,40 - 49,male,43,0,0
202202,UR,40 - 49,female,51,0,0
202202,UR,40 - 49,unknown,0,0,0
202202,UR,50 - 59,male,48,0,0
202202,UR,50 - 59,female,37,0,0
202202,UR,50 - 59,unknown,0,0,0
202202,UR,60 - 69,male,18,0,0
202202,UR,60 - 69,female,12,0,0
202202,UR,60 - 69,unknown,0,0,0
202202,UR,70 - 79,male,6,1,0
202202,UR,70 - 79,female,7,0,0
202202,UR,70 - 79,unknown,0,0,0
202202,UR,80+,male,4,1,0
202202,UR,80+,female,7,0,0
202202,UR,80+,unknown,0,0,0
202202,UR,unknown,male,0,0,0
202202,UR,unknown,female,0,0,0
202202,UR,unknown,unknown,0,0,0
202202,VD,0 - 9,male,891,1,0
202202,VD,0 - 9,female,889,0,0
202202,VD,0 - 9,unknown,0,0,0
202202,VD,10 - 19,male,1796,0,0
202202,VD,10 - 19,female,1812,0,0
202202,VD,10 - 19,unknown,0,0,0
202202,VD,20 - 29,male,2068,1,0
202202,VD,20 - 29,female,2293,1,0
202202,VD,20 - 29,unknown,1,0,0
202202,VD,30 - 39,male,2261,1,0
202202,VD,30 - 39,female,2604,1,0
202202,VD,30 - 39,unknown,1,0,0
202202,VD,40 - 49,male,1883,0,0
202202,VD,40 - 49,female,2297,2,0
202202,VD,40 - 49,unknown,0,0,0
202202,VD,50 - 59,male,1312,4,0
202202,VD,50 - 59,female,1592,2,0
202202,VD,50 - 59,unknown,1,0,0
202202,VD,60 - 69,male,581,4,0
202202,VD,60 - 69,female,633,4,0
202202,VD,60 - 69,unknown,0,0,0
202202,VD,70 - 79,male,231,6,0
202202,VD,70 - 79,female,267,5,0
202202,VD,70 - 79,unknown,0,0,0
202202,VD,80+,male,113,9,4
202202,VD,80+,female,186,15,2
202202,VD,80+,unknown,0,0,0
202202,VD,unknown,male,8,0,0
202202,VD,unknown,female,4,0,0
202202,VD,unknown,unknown,0,0,0
202202,VS,0 - 9,male,396,0,0
202202,VS,0 - 9,female,380,0,0
202202,VS,0 - 9,unknown,0,0,0
202202,VS,10 - 19,male,748,0,0
202202,VS,10 - 19,female,784,0,0
202202,VS,10 - 19,unknown,0,0,0
202202,VS,20 - 29,male,1001,0,0
202202,VS,20 - 29,female,1092,0,0
202202,VS,20 - 29,unknown,0,0,0
202202,VS,30 - 39,male,994,0,0
202202,VS,30 - 39,female,1184,0,0
202202,VS,30 - 39,unknown,0,0,0
202202,VS,40 - 49,male,773,0,0
202202,VS,40 - 49,female,900,0,0
202202,VS,40 - 49,unknown,0,0,0
202202,VS,50 - 59,male,663,2,0
202202,VS,50 - 59,female,738,1,0
202202,VS,50 - 59,unknown,0,0,0
202202,VS,60 - 69,male,352,2,1
202202,VS,60 - 69,female,345,0,0
202202,VS,60 - 69,unknown,0,0,0
202202,VS,70 - 79,male,123,6,0
202202,VS,70 - 79,female,131,5,0
202202,VS,70 - 79,unknown,0,0,0
202202,VS,80+,male,64,9,1
202202,VS,80+,female,77,3,2
202202,VS,80+,unknown,0,0,0
202202,VS,unknown,male,0,0,0
202202,VS,unknown,female,0,0,0
202202,VS,unknown,unknown,0,0,0
202202,ZG,0 - 9,male,155,0,0
202202,ZG,0 - 9,female,132,1,0
202202,ZG,0 - 9,unknown,0,0,0
202202,ZG,10 - 19,male,298,0,0
202202,ZG,10 - 19,female,248,0,0
202202,ZG,10 - 19,unknown,1,0,0
202202,ZG,20 - 29,male,211,0,0
202202,ZG,20 - 29,female,187,0,0
202202,ZG,20 - 29,unknown,0,0,0
202202,ZG,30 - 39,male,247,1,0
202202,ZG,30 - 39,female,271,1,0
202202,ZG,30 - 39,unknown,1,0,0
202202,ZG,40 - 49,male,205,0,0
202202,ZG,40 - 49,female,254,0,0
202202,ZG,40 - 49,unknown,0,0,0
202202,ZG,50 - 59,male,157,2,0
202202,ZG,50 - 59,female,158,0,0
202202,ZG,50 - 59,unknown,0,0,0
202202,ZG,60 - 69,male,82,2,0
202202,ZG,60 - 69,female,61,0,0
202202,ZG,60 - 69,unknown,0,0,0
202202,ZG,70 - 79,male,14,1,0
202202,ZG,70 - 79,female,15,0,0
202202,ZG,70 - 79,unknown,0,0,0
202202,ZG,80+,male,8,1,0
202202,ZG,80+,female,12,1,0
202202,ZG,80+,unknown,0,0,0
202202,ZG,unknown,male,0,0,0
202202,ZG,unknown,female,0,0,0
202202,ZG,unknown,unknown,0,0,0
202202,ZH,0 - 9,male,2152,6,0
202202,ZH,0 - 9,female,1867,6,0
202202,ZH,0 - 9,unknown,0,0,0
202202,ZH,10 - 19,male,2643,3,0
202202,ZH,10 - 19,female,2531,2,0
202202,ZH,10 - 19,unknown,3,0,0
202202,ZH,20 - 29,male,2313,3,0
202202,ZH,20 - 29,female,2505,1,0
202202,ZH,20 - 29,unknown,0,0,0
202202,ZH,30 - 39,male,2726,3,0
202202,ZH,30 - 39,female,3088,3,0
202202,ZH,30 - 39,unknown,1,0,0
202202,ZH,40 - 49,male,2250,3,0
202202,ZH,40 - 49,female,2612,2,0
202202,ZH,40 - 49,unknown,2,0,0
202202,ZH,50 - 59,male,1493,3,0
202202,ZH,50 - 59,female,1474,7,0
202202,ZH,50 - 59,unknown,1,0,0
202202,ZH,60 - 69,male,594,14,0
202202,ZH,60 - 69,female,596,6,0
202202,ZH,60 - 69,unknown,1,0,0
202202,ZH,70 - 79,male,188,9,1
202202,ZH,70 - 79,female,230,17,4
202202,ZH,70 - 79,unknown,0,0,0
202202,ZH,80+,male,80,17,3
202202,ZH,80+,female,134,17,8
202202,ZH,80+,unknown,0,0,0
202202,ZH,unknown,male,3,0,0
202202,ZH,unknown,female,5,0,0
202202,ZH,unknown,unknown,0,0,0
202202,FL,0 - 9,male,31,0,0
202202,FL,0 - 9,female,20,1,0
202202,FL,0 - 9,unknown,0,0,0
202202,FL,10 - 19,male,70,0,0
202202,FL,10 - 19,female,59,0,0
202202,FL,10 - 19,unknown,0,0,0
202202,FL,20 - 29,male,37,0,0
202202,FL,20 - 29,female,51,0,0
202202,FL,20 - 29,unknown,0,0,0
202202,FL,30 - 39,male,41,0,0
202202,FL,30 - 39,female,44,0,0
202202,FL,30 - 39,unknown,0,0,0
202202,FL,40 - 49,male,43,0,0
202202,FL,40 - 49,female,54,1,1
202202,FL,40 - 49,unknown,0,0,0
202202,FL,50 - 59,male,37,0,0
202202,FL,50 - 59,female,36,0,0
202202,FL,50 - 59,unknown,0,0,0
202202,FL,60 - 69,male,12,0,0
202202,FL,60 - 69,female,15,0,0
202202,FL,60 - 69,unknown,0,0,0
202202,FL,70 - 79,male,3,0,0
202202,FL,70 - 79,female,3,0,0
202202,FL,70 - 79,unknown,0,0,0
202202,FL,80+,male,1,1,0
202202,FL,80+,female,1,0,0
202202,FL,80+,unknown,0,0,0
202202,FL,unknown,male,0,0,0
202202,FL,unknown,female,0,0,0
202202,FL,unknown,unknown,0,0,0
202202,CH,0 - 9,male,9014,28,0
202202,CH,0 - 9,female,8340,15,0
202202,CH,0 - 9,unknown,2,0,0
202202,CH,10 - 19,male,15560,11,0
202202,CH,10 - 19,female,15358,10,0
202202,CH,10 - 19,unknown,9,0,0
202202,CH,20 - 29,male,16595,10,0
202202,CH,20 - 29,female,17456,22,0
202202,CH,20 - 29,unknown,2,0,0
202202,CH,30 - 39,male,16758,20,0
202202,CH,30 - 39,female,18598,35,0
202202,CH,30 - 39,unknown,3,0,0
202202,CH,40 - 49,male,13918,21,0
202202,CH,40 - 49,female,16313,21,0
202202,CH,40 - 49,unknown,8,0,0
202202,CH,50 - 59,male,10723,50,2
202202,CH,50 - 59,female,11573,44,1
202202,CH,50 - 59,unknown,4,0,0
202202,CH,60 - 69,male,4767,90,9
202202,CH,60 - 69,female,4697,43,3
202202,CH,60 - 69,unknown,3,0,0
202202,CH,70 - 79,male,1615,79,11
202202,CH,70 - 79,female,1797,70,7
202202,CH,70 - 79,unknown,0,0,0
202202,CH,80+,male,837,124,33
202202,CH,80+,female,1342,124,33
202202,CH,80+,unknown,0,0,0
202202,CH,unknown,male,30,0,0
202202,CH,unknown,female,33,0,0
202202,CH,unknown,unknown,0,0,0
202202,CHFL,0 - 9,male,9045,28,0
202202,CHFL,0 - 9,female,8360,16,0
202202,CHFL,0 - 9,unknown,2,0,0
202202,CHFL,10 - 19,male,15630,11,0
202202,CHFL,10 - 19,female,15417,10,0
202202,CHFL,10 - 19,unknown,9,0,0
202202,CHFL,20 - 29,male,16632,10,0
202202,CHFL,20 - 29,female,17507,22,0
202202,CHFL,20 - 29,unknown,2,0,0
202202,CHFL,30 - 39,male,16799,20,0
202202,CHFL,30 - 39,female,18642,35,0
202202,CHFL,30 - 39,unknown,3,0,0
202202,CHFL,40 - 49,male,13961,21,0
202202,CHFL,40 - 49,female,16367,22,1
202202,CHFL,40 - 49,unknown,8,0,0
202202,CHFL,50 - 59,male,10760,50,2
202202,CHFL,50 - 59,female,11609,44,1
202202,CHFL,50 - 59,unknown,4,0,0
202202,CHFL,60 - 69,male,4779,90,9
202202,CHFL,60 - 69,female,4712,43,3
202202,CHFL,60 - 69,unknown,3,0,0
202202,CHFL,70 - 79,male,1618,79,11
202202,CHFL,70 - 79,female,1800,70,7
202202,CHFL,70 - 79,unknown,0,0,0
202202,CHFL,80+,male,838,125,33
202202,CHFL,80+,female,1343,124,33
202202,CHFL,80+,unknown,0,0,0
202202,CHFL,unknown,male,30,0,0
202202,CHFL,unknown,female,33,0,0
202202,CHFL,unknown,unknown,0,0,0
202203,AG,0 - 9,male,1112,2,0
202203,AG,0 - 9,female,954,7,0
202203,AG,0 - 9,unknown,0,0,0
202203,AG,10 - 19,male,1491,1,0
202203,AG,10 - 19,female,1382,2,0
202203,AG,10 - 19,unknown,0,0,0
202203,AG,20 - 29,male,1130,0,0
202203,AG,20 - 29,female,1255,1,0
202203,AG,20 - 29,unknown,1,0,0
202203,AG,30 - 39,male,1421,0,0
202203,AG,30 - 39,female,1759,7,0
202203,AG,30 - 39,unknown,1,0,0
202203,AG,40 - 49,male,1261,3,0
202203,AG,40 - 49,female,1396,0,0
202203,AG,40 - 49,unknown,1,0,0
202203,AG,50 - 59,male,860,3,0
202203,AG,50 - 59,female,809,3,0
202203,AG,50 - 59,unknown,0,0,0
202203,AG,60 - 69,male,367,3,1
202203,AG,60 - 69,female,386,2,0
202203,AG,60 - 69,unknown,1,0,0
202203,AG,70 - 79,male,116,13,1
202203,AG,70 - 79,female,104,5,0
202203,AG,70 - 79,unknown,0,0,0
202203,AG,80+,male,47,5,3
202203,AG,80+,female,84,6,1
202203,AG,80+,unknown,0,0,0
202203,AG,unknown,male,0,0,0
202203,AG,unknown,female,2,0,0
202203,AG,unknown,unknown,0,0,0
202203,AI,0 - 9,male,1,0,0
202203,AI,0 - 9,female,3,0,0
202203,AI,0 - 9,unknown,0,0,0
202203,AI,10 - 19,male,27,0,0
202203,AI,10 - 19,female,18,0,0
202203,AI,10 - 19,unknown,0,0,0
202203,AI,20 - 29,male,30,0,0
202203,AI,20 - 29,female,36,0,0
202203,AI,20 - 29,unknown,0,0,0
202203,AI,30 - 39,male,30,0,0
202203,AI,30 - 39,female,23,0,0
202203,AI,30 - 39,unknown,0,0,0
202203,AI,40 - 49,male,19,0,0
202203,AI,40 - 49,female,26,0,0
202203,AI,40 - 49,unknown,0,0,0
202203,AI,50 - 59,male,21,0,0
202203,AI,50 - 59,female,18,0,0
202203,AI,50 - 59,unknown,0,0,0
202203,AI,60 - 69,male,12,0,0
202203,AI,60 - 69,female,7,0,0
202203,AI,60 - 69,unknown,0,0,0
202203,AI,70 - 79,male,6,0,0
202203,AI,70 - 79,female,4,0,0
202203,AI,70 - 79,unknown,0,0,0
202203,AI,80+,male,3,1,0
202203,AI,80+,female,1,0,1
202203,AI,80+,unknown,0,0,0
202203,AI,unknown,male,0,0,0
202203,AI,unknown,female,0,0,0
202203,AI,unknown,unknown,0,0,0
202203,AR,0 - 9,male,83,0,0
202203,AR,0 - 9,female,63,0,0
202203,AR,0 - 9,unknown,0,0,0
202203,AR,10 - 19,male,140,0,0
202203,AR,10 - 19,female,115,0,0
202203,AR,10 - 19,unknown,0,0,0
202203,AR,20 - 29,male,90,0,0
202203,AR,20 - 29,female,70,0,0
202203,AR,20 - 29,unknown,0,0,0
202203,AR,30 - 39,male,74,0,0
202203,AR,30 - 39,female,100,0,0
202203,AR,30 - 39,unknown,0,0,0
202203,AR,40 - 49,male,86,0,0
202203,AR,40 - 49,female,101,0,0
202203,AR,40 - 49,unknown,0,0,0
202203,AR,50 - 59,male,56,0,0
202203,AR,50 - 59,female,75,0,0
202203,AR,50 - 59,unknown,0,0,0
202203,AR,60 - 69,male,30,3,0
202203,AR,60 - 69,female,21,0,0
202203,AR,60 - 69,unknown,0,0,0
202203,AR,70 - 79,male,6,1,0
202203,AR,70 - 79,female,9,0,0
202203,AR,70 - 79,unknown,0,0,0
202203,AR,80+,male,11,0,0
202203,AR,80+,female,23,0,0
202203,AR,80+,unknown,0,0,0
202203,AR,unknown,male,0,0,0
202203,AR,unknown,female,0,0,0
202203,AR,unknown,unknown,0,0,0
202203,BE,0 - 9,male,1552,0,0
202203,BE,0 - 9,female,1381,5,0
202203,BE,0 - 9,unknown,44,0,0
202203,BE,10 - 19,male,2302,1,0
202203,BE,10 - 19,female,2090,1,0
202203,BE,10 - 19,unknown,94,0,0
202203,BE,20 - 29,male,1879,2,0
202203,BE,20 - 29,female,1889,3,0
202203,BE,20 - 29,unknown,104,0,0
202203,BE,30 - 39,male,2234,2,0
202203,BE,30 - 39,female,2403,2,0
202203,BE,30 - 39,unknown,103,0,0
202203,BE,40 - 49,male,1823,3,0
202203,BE,40 - 49,female,2060,3,0
202203,BE,40 - 49,unknown,85,0,0
202203,BE,50 - 59,male,1404,9,1
202203,BE,50 - 59,female,1342,5,0
202203,BE,50 - 59,unknown,52,0,0
202203,BE,60 - 69,male,647,10,0
202203,BE,60 - 69,female,633,6,1
202203,BE,60 - 69,unknown,23,0,0
202203,BE,70 - 79,male,241,10,2
202203,BE,70 - 79,female,214,10,1
202203,BE,70 - 79,unknown,4,0,0
202203,BE,80+,male,108,10,5
202203,BE,80+,female,159,11,3
202203,BE,80+,unknown,3,0,0
202203,BE,unknown,male,3,0,0
202203,BE,unknown,female,1,0,0
202203,BE,unknown,unknown,0,0,0
202203,BL,0 - 9,male,620,2,0
202203,BL,0 - 9,female,491,1,0
202203,BL,0 - 9,unknown,1,0,0
202203,BL,10 - 19,male,685,0,0
202203,BL,10 - 19,female,627,1,0
202203,BL,10 - 19,unknown,2,0,0
202203,BL,20 - 29,male,508,0,0
202203,BL,20 - 29,female,593,0,0
202203,BL,20 - 29,unknown,0,0,0
202203,BL,30 - 39,male,574,0,0
202203,BL,30 - 39,female,676,0,0
202203,BL,30 - 39,unknown,0,0,0
202203,BL,40 - 49,male,487,2,0
202203,BL,40 - 49,female,604,0,0
202203,BL,40 - 49,unknown,0,0,0
202203,BL,50 - 59,male,392,1,0
202203,BL,50 - 59,female,419,3,0
202203,BL,50 - 59,unknown,0,0,0
202203,BL,60 - 69,male,184,3,1
202203,BL,60 - 69,female,158,1,0
202203,BL,60 - 69,unknown,0,0,0
202203,BL,70 - 79,male,59,0,0
202203,BL,70 - 79,female,54,0,0
202203,BL,70 - 79,unknown,0,0,0
202203,BL,80+,male,30,1,0
202203,BL,80+,female,47,4,0
202203,BL,80+,unknown,0,0,0
202203,BL,unknown,male,0,0,0
202203,BL,unknown,female,0,0,0
202203,BL,unknown,unknown,0,0,0
202203,BS,0 - 9,male,471,1,0
202203,BS,0 - 9,female,418,1,0
202203,BS,0 - 9,unknown,3,0,0
202203,BS,10 - 19,male,467,2,0
202203,BS,10 - 19,female,435,0,0
202203,BS,10 - 19,unknown,0,0,0
202203,BS,20 - 29,male,382,0,0
202203,BS,20 - 29,female,428,0,0
202203,BS,20 - 29,unknown,0,0,0
202203,BS,30 - 39,male,448,0,0
202203,BS,30 - 39,female,576,0,0
202203,BS,30 - 39,unknown,0,0,0
202203,BS,40 - 49,male,354,0,0
202203,BS,40 - 49,female,433,0,0
202203,BS,40 - 49,unknown,2,0,0
202203,BS,50 - 59,male,202,0,0
202203,BS,50 - 59,female,244,0,0
202203,BS,50 - 59,unknown,0,0,0
202203,BS,60 - 69,male,106,2,0
202203,BS,60 - 69,female,106,1,0
202203,BS,60 - 69,unknown,0,0,0
202203,BS,70 - 79,male,38,5,0
202203,BS,70 - 79,female,43,1,0
202203,BS,70 - 79,unknown,0,0,0
202203,BS,80+,male,22,4,1
202203,BS,80+,female,42,4,1
202203,BS,80+,unknown,0,0,0
202203,BS,unknown,male,3,0,0
202203,BS,unknown,female,3,0,0
202203,BS,unknown,unknown,1,0,0
202203,FR,0 - 9,male,652,0,0
202203,FR,0 - 9,female,592,0,0
202203,FR,0 - 9,unknown,1,0,0
202203,FR,10 - 19,male,922,0,0
202203,FR,10 - 19,female,915,0,0
202203,FR,10 - 19,unknown,2,0,0
202203,FR,20 - 29,male,926,0,0
202203,FR,20 - 29,female,1034,0,0
202203,FR,20 - 29,unknown,4,0,0
202203,FR,30 - 39,male,1080,0,0
202203,FR,30 - 39,female,1293,1,0
202203,FR,30 - 39,unknown,1,0,0
202203,FR,40 - 49,male,861,1,0
202203,FR,40 - 49,female,1047,2,0
202203,FR,40 - 49,unknown,4,0,0
202203,FR,50 - 59,male,673,0,0
202203,FR,50 - 59,female,693,4,0
202203,FR,50 - 59,unknown,1,0,0
202203,FR,60 - 69,male,280,2,0
202203,FR,60 - 69,female,323,2,0
202203,FR,60 - 69,unknown,0,0,0
202203,FR,70 - 79,male,89,2,1
202203,FR,70 - 79,female,89,5,0
202203,FR,70 - 79,unknown,0,0,0
202203,FR,80+,male,31,6,2
202203,FR,80+,female,66,8,0
202203,FR,80+,unknown,0,0,0
202203,FR,unknown,male,0,0,0
202203,FR,unknown,female,0,0,0
202203,FR,unknown,unknown,0,0,0
202203,GE,0 - 9,male,1490,3,1
202203,GE,0 - 9,female,1447,2,0
202203,GE,0 - 9,unknown,0,0,0
202203,GE,10 - 19,male,1474,5,0
202203,GE,10 - 19,female,1541,3,0
202203,GE,10 - 19,unknown,0,0,0
202203,GE,20 - 29,male,1148,4,0
202203,GE,20 - 29,female,1443,11,0
202203,GE,20 - 29,unknown,1,0,0
202203,GE,30 - 39,male,1775,1,0
202203,GE,30 - 39,female,2326,15,0
202203,GE,30 - 39,unknown,0,0,0
202203,GE,40 - 49,male,1677,6,0
202203,GE,40 - 49,female,2065,14,0
202203,GE,40 - 49,unknown,0,0,0
202203,GE,50 - 59,male,971,5,2
202203,GE,50 - 59,female,1201,8,0
202203,GE,50 - 59,unknown,0,0,0
202203,GE,60 - 69,male,420,10,1
202203,GE,60 - 69,female,522,12,0
202203,GE,60 - 69,unknown,0,0,0
202203,GE,70 - 79,male,167,20,0
202203,GE,70 - 79,female,227,17,0
202203,GE,70 - 79,unknown,0,0,0
202203,GE,80+,male,109,19,2
202203,GE,80+,female,138,35,3
202203,GE,80+,unknown,0,0,0
202203,GE,unknown,male,4,0,0
202203,GE,unknown,female,2,0,0
202203,GE,unknown,unknown,0,0,0
202203,GL,0 - 9,male,87,0,0
202203,GL,0 - 9,female,77,0,0
202203,GL,0 - 9,unknown,0,0,0
202203,GL,10 - 19,male,75,0,0
202203,GL,10 - 19,female,73,0,0
202203,GL,10 - 19,unknown,0,0,0
202203,GL,20 - 29,male,65,0,0
202203,GL,20 - 29,female,83,0,0
202203,GL,20 - 29,unknown,0,0,0
202203,GL,30 - 39,male,89,0,0
202203,GL,30 - 39,female,98,0,0
202203,GL,30 - 39,unknown,0,0,0
202203,GL,40 - 49,male,65,0,0
202203,GL,40 - 49,female,84,0,0
202203,GL,40 - 49,unknown,0,0,0
202203,GL,50 - 59,male,45,0,0
202203,GL,50 - 59,female,43,0,0
202203,GL,50 - 59,unknown,1,0,0
202203,GL,60 - 69,male,22,0,0
202203,GL,60 - 69,female,23,0,0
202203,GL,60 - 69,unknown,0,0,0
202203,GL,70 - 79,male,7,0,0
202203,GL,70 - 79,female,6,0,0
202203,GL,70 - 79,unknown,0,0,0
202203,GL,80+,male,3,2,0
202203,GL,80+,female,1,0,0
202203,GL,80+,unknown,0,0,0
202203,GL,unknown,male,0,0,0
202203,GL,unknown,female,0,0,0
202203,GL,unknown,unknown,0,0,0
202203,GR,0 - 9,male,319,3,0
202203,GR,0 - 9,female,305,2,0
202203,GR,0 - 9,unknown,0,0,0
202203,GR,10 - 19,male,404,0,0
202203,GR,10 - 19,female,382,1,0
202203,GR,10 - 19,unknown,3,0,0
202203,GR,20 - 29,male,377,0,0
202203,GR,20 - 29,female,373,1,0
202203,GR,20 - 29,unknown,10,0,0
202203,GR,30 - 39,male,436,0,0
202203,GR,30 - 39,female,505,0,0
202203,GR,30 - 39,unknown,3,0,0
202203,GR,40 - 49,male,352,1,0
202203,GR,40 - 49,female,459,1,0
202203,GR,40 - 49,unknown,7,0,0
202203,GR,50 - 59,male,289,1,0
202203,GR,50 - 59,female,276,3,0
202203,GR,50 - 59,unknown,4,0,0
202203,GR,60 - 69,male,125,0,0
202203,GR,60 - 69,female,128,0,0
202203,GR,60 - 69,unknown,1,0,0
202203,GR,70 - 79,male,56,2,0
202203,GR,70 - 79,female,36,0,0
202203,GR,70 - 79,unknown,0,0,0
202203,GR,80+,male,22,0,0
202203,GR,80+,female,24,1,1
202203,GR,80+,unknown,0,0,0
202203,GR,unknown,male,1,0,0
202203,GR,unknown,female,1,0,0
202203,GR,unknown,unknown,0,0,0
202203,JU,0 - 9,male,129,0,0
202203,JU,0 - 9,female,116,0,0
202203,JU,0 - 9,unknown,0,0,0
202203,JU,10 - 19,male,192,1,0
202203,JU,10 - 19,female,143,0,0
202203,JU,10 - 19,unknown,1,0,0
202203,JU,20 - 29,male,144,0,0
202203,JU,20 - 29,female,163,1,0
202203,JU,20 - 29,unknown,0,0,0
202203,JU,30 - 39,male,169,0,0
202203,JU,30 - 39,female,213,0,0
202203,JU,30 - 39,unknown,0,0,0
202203,JU,40 - 49,male,130,1,0
202203,JU,40 - 49,female,160,0,0
202203,JU,40 - 49,unknown,0,0,0
202203,JU,50 - 59,male,91,0,0
202203,JU,50 - 59,female,112,0,0
202203,JU,50 - 59,unknown,0,0,0
202203,JU,60 - 69,male,68,3,0
202203,JU,60 - 69,female,59,1,0
202203,JU,60 - 69,unknown,0,0,0
202203,JU,70 - 79,male,15,3,0
202203,JU,70 - 79,female,17,0,0
202203,JU,70 - 79,unknown,0,0,0
202203,JU,80+,male,10,0,1
202203,JU,80+,female,26,3,0
202203,JU,80+,unknown,0,0,0
202203,JU,unknown,male,0,0,0
202203,JU,unknown,female,1,0,0
202203,JU,unknown,unknown,0,0,0
202203,LU,0 - 9,male,863,1,0
202203,LU,0 - 9,female,771,1,0
202203,LU,0 - 9,unknown,1,0,0
202203,LU,10 - 19,male,1318,0,0
202203,LU,10 - 19,female,1128,0,0
202203,LU,10 - 19,unknown,0,0,0
202203,LU,20 - 29,male,838,0,0
202203,LU,20 - 29,female,956,0,0
202203,LU,20 - 29,unknown,1,0,0
202203,LU,30 - 39,male,969,0,0
202203,LU,30 - 39,female,1182,0,0
202203,LU,30 - 39,unknown,0,0,0
202203,LU,40 - 49,male,920,1,0
202203,LU,40 - 49,female,1031,0,0
202203,LU,40 - 49,unknown,0,0,0
202203,LU,50 - 59,male,588,1,0
202203,LU,50 - 59,female,631,0,0
202203,LU,50 - 59,unknown,0,0,0
202203,LU,60 - 69,male,255,4,0
202203,LU,60 - 69,female,277,2,1
202203,LU,60 - 69,unknown,1,0,0
202203,LU,70 - 79,male,78,2,1
202203,LU,70 - 79,female,96,3,0
202203,LU,70 - 79,unknown,0,0,0
202203,LU,80+,male,51,3,1
202203,LU,80+,female,61,5,3
202203,LU,80+,unknown,0,0,0
202203,LU,unknown,male,6,0,0
202203,LU,unknown,female,1,0,0
202203,LU,unknown,unknown,0,0,0
202203,NE,0 - 9,male,516,1,0
202203,NE,0 - 9,female,516,3,0
202203,NE,0 - 9,unknown,0,0,0
202203,NE,10 - 19,male,473,0,0
202203,NE,10 - 19,female,543,1,0
202203,NE,10 - 19,unknown,0,0,0
202203,NE,20 - 29,male,518,1,0
202203,NE,20 - 29,female,605,1,0
202203,NE,20 - 29,unknown,0,0,0
202203,NE,30 - 39,male,643,2,0
202203,NE,30 - 39,female,784,0,0
202203,NE,30 - 39,unknown,0,0,0
202203,NE,40 - 49,male,516,3,0
202203,NE,40 - 49,female,631,1,0
202203,NE,40 - 49,unknown,0,0,0
202203,NE,50 - 59,male,337,2,0
202203,NE,50 - 59,female,396,0,0
202203,NE,50 - 59,unknown,0,0,0
202203,NE,60 - 69,male,124,4,0
202203,NE,60 - 69,female,161,2,0
202203,NE,60 - 69,unknown,0,0,0
202203,NE,70 - 79,male,60,8,0
202203,NE,70 - 79,female,59,2,0
202203,NE,70 - 79,unknown,0,0,0
202203,NE,80+,male,33,10,2
202203,NE,80+,female,40,4,0
202203,NE,80+,unknown,0,0,0
202203,NE,unknown,male,0,0,0
202203,NE,unknown,female,0,0,0
202203,NE,unknown,unknown,0,0,0
202203,NW,0 - 9,male,105,0,0
202203,NW,0 - 9,female,82,0,0
202203,NW,0 - 9,unknown,0,0,0
202203,NW,10 - 19,male,126,0,0
202203,NW,10 - 19,female,119,0,0
202203,NW,10 - 19,unknown,0,0,0
202203,NW,20 - 29,male,75,0,0
202203,NW,20 - 29,female,78,0,0
202203,NW,20 - 29,unknown,1,0,0
202203,NW,30 - 39,male,98,0,0
202203,NW,30 - 39,female,98,1,0
202203,NW,30 - 39,unknown,0,0,0
202203,NW,40 - 49,male,88,0,0
202203,NW,40 - 49,female,110,0,0
202203,NW,40 - 49,unknown,0,0,0
202203,NW,50 - 59,male,72,0,0
202203,NW,50 - 59,female,73,0,0
202203,NW,50 - 59,unknown,0,0,0
202203,NW,60 - 69,male,31,0,0
202203,NW,60 - 69,female,27,0,0
