sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
unknown,all,CH,202040,14,1,13,725,7.1,2.3,1,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-40,-7,NA,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202041,44744,4655,40089,550823,10.4,4.6000000000000005,3.5,0.501,50.1,4302599,1039.93,12802.1,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-41,11058,257.01,32.8,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202041,44584,4284,40300,575139,9.6,4.699999999999999,3.1,0.499,49.9,4367701,1020.77,13168,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-41,10520,240.86,30.9,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202041,26,1,25,751,3.8,-3.3,1.1,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-41,12,NA,85.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202042,62276,9851,52425,613099,15.8,5.4,4.8,0.492,49.2,4302599,1447.4,14249.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-42,17532,407.47,39.2,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202042,64201,9576,54625,639340,14.9,5.300000000000001,4.3,0.508,50.8,4367701,1469.9,14637.91,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-42,19617,449.13,44,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202042,20,2,18,771,10,6.2,1.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-42,-6,NA,-23.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202043,85570,19992,65578,698669,23.4,7.599999999999998,7.1,0.483,48.3,4302599,1988.8,16238.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-43,23294,541.4,37.4,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202043,91569,19991,71578,730909,21.8,6.9,6.5,0.517,51.7,4367701,2096.5,16734.41,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-43,27368,626.6,42.6,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202043,25,2,23,796,8,-2,1.5,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-43,5,NA,25,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202044,102882,27996,74886,801551,27.2,3.8000000000000007,9.6,0.473,47.3,4302599,2391.16,18629.46,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-44,17312,402.36,20.2,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202044,114374,29522,84852,845283,25.8,4,9.1,0.526,52.6,4367701,2618.63,19353.04,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-44,22805,522.13,24.9,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202044,27,9,18,823,33.3,25.299999999999997,2.6,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-44,2,NA,8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202045,96352,26202,70150,897903,27.2,0,11.5,0.466,46.6,4302599,2239.39,20868.85,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-45,-6530,-151.77,-6.3,-0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202045,110433,28683,81750,955716,26,0.1999999999999993,11,0.534,53.400000000000006,4367701,2528.4,21881.44,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-45,-3941,-90.23,-3.4,0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202045,35,8,27,858,22.9,-10.399999999999999,3.4,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-45,8,NA,29.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202046,81881,20207,61674,979784,24.7,-2.5,12.6,0.455,45.5,4302599,1903.06,22771.91,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-46,-14471,-336.33,-15,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202046,97942,22921,75021,1053658,23.4,-2.6000000000000014,12.2,0.544,54.400000000000006,4367701,2242.42,24123.86,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-46,-12491,-285.98,-11.3,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202046,72,17,55,930,23.6,0.7000000000000028,4.9,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-46,37,NA,105.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202047,71643,15399,56244,1051427,21.5,-3.1999999999999993,13.2,0.454,45.4,4302599,1665.11,24437.02,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-47,-10238,-237.95,-12.5,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202047,86199,17381,68818,1139857,20.2,-3.1999999999999993,12.8,0.546,54.6,4367701,1973.56,26097.41,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-47,-11743,-268.86,-12,0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202047,34,3,31,964,8.8,-14.8,5.1,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-47,-38,NA,-52.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202048,73042,13163,59879,1124469,18,-3.5,13.5,0.456,45.6,4302599,1697.63,26134.65,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-48,1399,32.52,2,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202048,86951,14980,71971,1226808,17.2,-3,13.1,0.543,54.300000000000004,4367701,1990.77,28088.19,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-48,752,17.21,0.9,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202048,72,15,57,1036,20.8,12,6.2,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-48,38,NA,111.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202049,73990,13476,60514,1198459,18.2,0.1999999999999993,13.8,0.45,45,4302599,1719.66,27854.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-49,948,22.03,1.3,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202049,90222,15685,74537,1317030,17.4,0.1999999999999993,13.4,0.549,54.900000000000006,4367701,2065.66,30153.85,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-49,3271,74.89,3.8,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202049,41,4,37,1077,9.8,-11,6.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-49,-31,NA,-43.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202050,94456,14901,79555,1292915,15.8,-2.3999999999999986,14,0.451,45.1,4302599,2195.32,30049.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-50,20466,475.66,27.7,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202050,115081,16986,98095,1432111,14.8,-2.599999999999998,13.5,0.549,54.900000000000006,4367701,2634.82,32788.67,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-50,24859,569.16,27.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202050,106,8,98,1183,7.5,-2.3000000000000007,6.4,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-50,65,NA,158.5,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202051,112090,14536,97554,1405005,13,-2.8000000000000007,13.9,0.462,46.2,4302599,2605.17,32654.8,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-51,17634,409.85,18.7,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202051,130194,16520,113674,1562305,12.7,-2.1000000000000014,13.4,0.537,53.7,4367701,2980.84,35769.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-51,15113,346.02,13.1,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202051,133,8,125,1316,6,-1.5,6.4,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-51,27,NA,25.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202052,92759,11986,80773,1497764,12.9,-0.09999999999999964,13.8,0.452,45.2,4302599,2155.88,34810.68,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-52,-19331,-449.29,-17.2,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202052,112428,13857,98571,1674733,12.3,-0.3999999999999986,13.4,0.547,54.7,4367701,2574.08,38343.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-52,-17766,-406.76,-13.6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202052,198,12,186,1514,6.1,0.09999999999999964,6.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-52,65,NA,48.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202053,65951,11462,54489,1563715,17.4,4.499999999999998,14,0.444,44.4,4302599,1532.82,36343.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-53,-26808,-623.06,-28.9,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202053,82555,13410,69145,1757288,16.2,3.8999999999999986,13.5,0.556,55.60000000000001,4367701,1890.12,40233.71,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-53,-29873,-683.96,-26.6,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202053,95,10,85,1609,10.5,4.4,6.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-53,-103,NA,-52,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202101,76562,11073,65489,1640277,14.5,-2.8999999999999986,14,0.46,46,4302599,1779.44,38122.93,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-01,10611,246.62,16.1,1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202101,89866,12978,76888,1847154,14.4,-1.799999999999999,13.6,0.54,54,4367701,2057.51,42291.22,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-01,7311,167.39,8.9,-1.6000000000000085,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202101,97,7,90,1706,7.2,-3.3,6.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-01,2,NA,2.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202102,69884,8003,61881,1710161,11.5,-3,13.9,0.477,47.699999999999996,4302599,1624.23,39747.16,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-02,-6678,-155.21,-8.7,1.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202102,76681,8860,67821,1923835,11.6,-2.8000000000000007,13.5,0.523,52.300000000000004,4367701,1755.64,44046.86,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-02,-13185,-301.87,-14.7,-1.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202102,57,5,52,1763,8.8,1.6000000000000005,6.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-02,-40,NA,-41.2,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202103,78012,6958,71054,1788173,8.9,-2.5999999999999996,13.7,0.481,48.1,4302599,1813.14,41560.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-03,8128,188.91,11.6,0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202103,84113,7674,76439,2007948,9.1,-2.5,13.3,0.519,51.9,4367701,1925.8,45972.65,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-03,7432,170.16,9.7,-0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202103,55,3,52,1818,5.5,-3.3000000000000007,6.7,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-03,-2,NA,-3.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202104,77760,5892,71868,1865933,7.6,-1.3000000000000007,13.4,0.466,46.6,4302599,1807.28,43367.58,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-04,-252,-5.86,-0.3,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202104,89164,6657,82507,2097112,7.5,-1.5999999999999996,13,0.534,53.400000000000006,4367701,2041.44,48014.09,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-04,5051,115.64,6,1.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202104,59,0,59,1877,0,-5.5,6.4,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-04,4,NA,7.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202105,87839,5502,82337,1953772,6.3,-1.2999999999999998,13.1,0.474,47.4,4302599,2041.53,45409.11,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-05,10079,234.25,13,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202105,97319,5791,91528,2194431,6,-1.5,12.7,0.525,52.5,4367701,2228.15,50242.24,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-05,8155,186.71,9.1,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202105,72,1,71,1949,1.4,1.4,6.3,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-05,13,NA,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202106,95137,4540,90597,2048909,4.8,-1.5,12.7,0.493,49.3,4302599,2211.15,47620.26,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2021-06,7298,169.62,8.3,1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
